数据年月,商品编码,商品名称,人民币
201803,1,第1章   活动物,149047116.0
201803,2,第2章   肉及食用杂碎,6783068902.0
201803,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,5388174111.0
201803,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,2453844286.0
201803,5,第5章   其他动物产品,459871355.0
201803,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,147920815.0
201803,7,第7章   食用蔬菜、根及块茎,1468218662.0
201803,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,3697411336.0
201803,9,第9章   咖啡、茶、马黛茶及调味香料,308681253.0
201803,10,第10章  谷物,3678468455.0
201803,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,733408915.0
201803,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,18389714678.0
201803,13,第13章  虫胶；树胶、树脂及其他植物液、汁,172403295.0
201803,14,第14章  编结用植物材料；其他植物产品,81206027.0
201803,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,3899086695.0
201803,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,93979532.0
201803,17,第17章  糖及糖食,1146086953.0
201803,18,第18章  可可及可可制品,288540092.0
201803,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,3097028330.0
201803,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,644371401.0
201803,21,第21章  杂项食品,1512206499.0
201803,22,第22章  饮料、酒及醋,3630102543.0
201803,23,第23章  食品工业的残渣及废料；配制的动物饲料,1533475979.0
201803,24,第24章  烟草、烟草及烟草代用品的制品,1481061456.0
201803,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,4043894355.0
201803,26,第26章  矿砂、矿渣及矿灰,72526432868.0
201803,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,171939139448.0
201803,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,5159143767.0
201803,29,第29章  有机化学品,38430917936.0
201803,30,第30章  药品,15933068059.0
201803,31,第31章  肥料,1682554226.0
201803,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,2855394799.0
201803,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,6564904003.0
201803,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,2877737376.0
201803,35,第35章  蛋白类物质；改性淀粉；胶；酶,1853410456.0
201803,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,86980947.0
201803,37,第37章  照相及电影用品,1511294474.0
201803,38,第38章  杂项化学产品,9830368117.0
201803,39,第39章  塑料及其制品,42843925469.0
201803,40,第40章  橡胶及其制品,9435790731.0
201803,41,第41章  生皮（毛皮除外）及皮革,3278738181.0
