数据年月,商品编码,商品名称,人民币
202308,1,第1章   活动物,145214441.0
202308,2,第2章   肉及食用杂碎,16789569545.0
202308,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,10053438938.0
202308,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,4576310860.0
202308,5,第5章   其他动物产品,678273260.0
202308,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,200756595.0
202308,7,第7章   食用蔬菜、根及块茎,1640528782.0
202308,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,9199766412.0
202308,9,第9章   咖啡、茶、马黛茶及调味香料,819480204.0
202308,10,第10章  谷物,7584299225.0
202308,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,1221911267.0
202308,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,42275910799.0
202308,13,第13章  虫胶；树胶、树脂及其他植物液、汁,218453861.0
202308,14,第14章  编结用植物材料；其他植物产品,88482281.0
202308,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,8913332912.0
202308,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,315502089.0
202308,17,第17章  糖及糖食,2683871435.0
202308,18,第18章  可可及可可制品,633095717.0
202308,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,4561073793.0
202308,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,1239037120.0
202308,21,第21章  杂项食品,3590839390.0
202308,22,第22章  饮料、酒及醋,3799478322.0
202308,23,第23章  食品工业的残渣及废料；配制的动物饲料,4430856168.0
202308,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,1106248918.0
202308,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,8230600998.0
202308,26,第26章  矿砂、矿渣及矿灰,151022066420.0
202308,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,322347180476.0
202308,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,12663061199.0
202308,29,第29章  有机化学品,31400896235.0
202308,30,第30章  药品,23340265567.0
202308,31,第31章  肥料,2365598010.0
202308,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,3065617442.0
202308,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,9842194561.0
202308,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,3203356545.0
202308,35,第35章  蛋白类物质；改性淀粉；胶；酶,2674369516.0
202308,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,95283494.0
202308,37,第37章  照相及电影用品,2078612469.0
202308,38,第38章  杂项化学产品,15476849857.0
202308,39,第39章  塑料及其制品,38245162222.0
202308,40,第40章  橡胶及其制品,9563834481.0
202308,41,第41章  生皮（毛皮除外）及皮革,1727959860.0
202308,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,3734529384.0
202308,43,第43章  毛皮、人造毛皮及其制品,878817163.0
202308,44,第44章  木及木制品；木炭,10116049251.0
202308,45,第45章  软木及软木制品,27742684.0
