数据年月,商品编码,商品名称,人民币
201611,1,第1章   活动物,185500474.0
201611,2,第2章   肉及食用杂碎,5467594636.0
201611,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,4359899203.0
201611,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,2075658603.0
201611,5,第5章   其他动物产品,316377964.0
201611,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,147758587.0
201611,7,第7章   食用蔬菜、根及块茎,1028600056.0
201611,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,2670802704.0
201611,9,第9章   咖啡、茶、马黛茶及调味香料,404556986.0
201611,10,第10章  谷物,2036768636.0
201611,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,533467520.0
201611,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,24588224064.0
201611,13,第13章  虫胶;树胶、树脂及其他植物液、汁,126768317.0
201611,14,第14章  编结用植物材料;其他植物产品,114906182.0
201611,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,4991774125.0
201611,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,143475860.0
201611,17,第17章  糖及糖食,605467014.0
201611,18,第18章  可可及可可制品,603141205.0
201611,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,3238700997.0
201611,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,660193397.0
201611,21,第21章  杂项食品,1171885877.0
201611,22,第22章  饮料、酒及醋,2872161808.0
201611,23,第23章  食品工业的残渣及废料;配制的动物饲料,1378081038.0
201611,24,第24章  烟草、烟草及烟草代用品的制品,597218597.0
201611,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,2595739228.0
201611,26,第26章  矿砂、矿渣及矿灰,65611618015.0
201611,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,114817713488.0
201611,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,5478267021.0
201611,29,第29章  有机化学品,27295872527.0
201611,30,第30章  药品,14026093677.0
201611,31,第31章  肥料,1500369712.0
201611,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,2592208616.0
201611,33,第33章  精油及香膏;芳香料制品及化妆盥洗品,3686588567.0
201611,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,2483252470.0
201611,35,第35章  蛋白类物质;改性淀粉;胶;酶,1935815026.0
201611,36,第36章  炸药;烟火制品;引火合金;易燃材料制品,108105185.0
201611,37,第37章  照相及电影用品,1333766577.0
201611,38,第38章  杂项化学产品,8793332418.0
201611,39,第39章  塑料及其制品,38993110145.0
201611,40,第40章  橡胶及其制品,9062403090.0
201611,41,第41章  生皮（毛皮除外）及皮革,3454842525.0
201611,42,第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品,1438182234.0
201611,43,第43章  毛皮、人造毛皮及其制品,335945049.0
201611,44,第44章  木及木制品;木炭,12763988558.0
201611,45,第45章  软木及软木制品,29058359.0
201611,46,第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品,11026209.0
201611,47,第47章  木浆及其他纤维状纤维素浆;回收（废碎）纸及纸板,10642223696.0
201611,48,第48章  纸及纸板;纸浆、纸或纸板制品,2415460315.0
201611,49,第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸,1071490713.0
201611,50,第50章  蚕丝,34060796.0
201611,51,第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物,1781551715.0
201611,52,第52章  棉花,4601546648.0
201611,53,第53章  其他植物纺织纤维;纸纱线及其机织物,427383187.0
201611,54,第54章  化学纤维长丝;化学纤维纺织材料制扁条及类似品,1883220827.0
201611,55,第55章  化学纤维短纤,1275811316.0
201611,56,第56章  絮胎、毡呢及无纺织物;特种纱线;线、绳、索、缆及其制品,736170002.0
201611,57,第57章  地毯及纺织材料的其他铺地制品,77773422.0
201611,58,第58章  特种机织物;簇绒织物;花边;装饰毯;装饰带;刺绣品,332886732.0
201611,59,第58章  浸渍、涂布、包覆或层压的纺织物;工业用纺织制品,1036945699.0
201611,60,第60章  针织物及钩编织物,1039552170.0
201611,61,第61章  针织或钩编的服装及衣着附件,1238901199.0
201611,62,第62章  非针织或非钩编的服装及衣着附件,2042518301.0
201611,63,第63章  其他纺织制成品;成套物品;旧衣着及旧纺织品;碎织物,285941571.0
201611,64,第64章  鞋靴、护腿和类似品及其零件,1954360009.0
201611,65,第65章  帽类及其零件,40765203.0
