数据年月,商品编码,商品名称,人民币
201911,1,第1章   活动物,270411096.0
201911,2,第2章   肉及食用杂碎,15812727006.0
201911,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,10271852636.0
201911,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,4345889034.0
201911,5,第5章   其他动物产品,455784907.0
201911,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,161520958.0
201911,7,第7章   食用蔬菜、根及块茎,1064304644.0
201911,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,5688287214.0
201911,9,第9章   咖啡、茶、马黛茶及调味香料,438914847.0
201911,10,第10章  谷物,2707682298.0
201911,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,757869737.0
201911,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,25627604640.0
201911,13,第13章  虫胶；树胶、树脂及其他植物液、汁,214787195.0
201911,14,第14章  编结用植物材料；其他植物产品,63328277.0
201911,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,7346970348.0
201911,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,277004558.0
201911,17,第17章  糖及糖食,1087320740.0
201911,18,第18章  可可及可可制品,661326463.0
201911,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,4860850672.0
201911,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,1121439489.0
201911,21,第21章  杂项食品,2223884163.0
201911,22,第22章  饮料、酒及醋,3341550488.0
201911,23,第23章  食品工业的残渣及废料；配制的动物饲料,2063953120.0
201911,24,第24章  烟草、烟草及烟草代用品的制品,1368171488.0
201911,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,4367521394.0
201911,26,第26章  矿砂、矿渣及矿灰,99584354941.0
201911,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,216003637445.0
201911,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,7026436332.0
201911,29,第29章  有机化学品,31241700287.0
201911,30,第30章  药品,22038998389.0
201911,31,第31章  肥料,1309022181.0
201911,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,3141721986.0
201911,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,9758897542.0
201911,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,3082257238.0
201911,35,第35章  蛋白类物质；改性淀粉；胶；酶,2278555620.0
201911,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,70762327.0
201911,37,第37章  照相及电影用品,1730631020.0
201911,38,第38章  杂项化学产品,10357023460.0
201911,39,第39章  塑料及其制品,44265093482.0
201911,40,第40章  橡胶及其制品,9921983617.0
201911,41,第41章  生皮（毛皮除外）及皮革,2013328544.0
201911,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,2484020445.0
201911,43,第43章  毛皮、人造毛皮及其制品,402451741.0
201911,44,第44章  木及木制品；木炭,11532368878.0
201911,45,第45章  软木及软木制品,21383379.0
201911,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,13224067.0
201911,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,10436311541.0
201911,48,第48章  纸及纸板；纸浆、纸或纸板制品,3286455208.0
201911,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,1701200101.0
201911,50,第50章  蚕丝,47170716.0
201911,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,1449175908.0
201911,52,第52章  棉花,4383902809.0
201911,53,第53章  其他植物纺织纤维；纸纱线及其机织物,632811108.0
201911,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,1779839147.0
201911,55,第55章  化学纤维短纤,1302785367.0
201911,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,722305665.0
201911,57,第57章  地毯及纺织材料的其他铺地制品,55022091.0
201911,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,269074376.0
201911,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,995386130.0
201911,60,第60章  针织物及钩编织物,806971294.0
201911,61,第61章  针织或钩编的服装及衣着附件,2291175915.0
201911,62,第62章  非针织或非钩编的服装及衣着附件,2890710105.0
201911,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,284451112.0
201911,64,第64章  鞋靴、护腿和类似品及其零件,3715440676.0
201911,65,第65章  帽类及其零件,92565100.0
201911,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,10200679.0
201911,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,209131460.0
201911,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,1132465489.0
201911,69,第69章  陶瓷产品,767272792.0
201911,70,第70章  玻璃及其制品,4628397207.0
201911,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,26621182990.0
201911,72,第72章  钢铁,15800557178.0
201911,73,第73章  钢铁制品,6155618898.0
201911,74,第74章  铜及其制品,25097270830.0
201911,75,第75章  镍及其制品,2492660073.0
201911,76,第76章  铝及其制品,3144738554.0
201911,78,第78章  铅及其制品,136020772.0
201911,79,第79章  锌及其制品,1014447295.0
201911,80,第80章  锡及其制品,103374999.0
201911,81,第81章  其他贱金属、金属陶瓷及其制品,1689295487.0
201911,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,1875963969.0
201911,83,第83章  贱金属杂项制品,1279801373.0
201911,84,第84章  核反应堆、锅炉、机器、机械器具及零件,112494001647.0
201911,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,337521507658.0
201911,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,382878417.0
201911,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,59085510712.0
201911,88,第88章  航空器、航天器及其零件,11435379400.0
201911,89,第89章  船舶及浮动结构体,107513768.0
201911,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,59837500731.0
201911,91,第91章  钟表及其零件,3058499752.0
201911,92,第92章  乐器及其零件、附件,324832677.0
201911,93,第93章  武器、弹药及其零件、附件,1303065.0
201911,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,2089923026.0
201911,95,第95章  玩具、游戏品、运动用品及其零件、附件,1595842230.0
201911,96,第96章  杂项制品,1380321380.0
201911,97,第97章  艺术品、收藏品及古物,466379810.0
201911,98,第98章  特殊交易品及未分类商品,8465254173.0
