数据年月,商品编码,商品名称,人民币
202007,1,第1章   活动物,390654227.0
202007,2,第2章   肉及食用杂碎,20278880729.0
202007,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,7164665753.0
202007,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,4509213109.0
202007,5,第5章   其他动物产品,470621501.0
202007,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,133311592.0
202007,7,第7章   食用蔬菜、根及块茎,1237795474.0
202007,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,5501335674.0
202007,9,第9章   咖啡、茶、马黛茶及调味香料,729595753.0
202007,10,第10章  谷物,5205630300.0
202007,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,546760813.0
202007,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,30117614944.0
202007,13,第13章  虫胶；树胶、树脂及其他植物液、汁,301385527.0
202007,14,第14章  编结用植物材料；其他植物产品,84876292.0
202007,15,第15章  动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡,7316674523.0
202007,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,156182325.0
202007,17,第17章  糖及糖食,1202569800.0
202007,18,第18章  可可及可可制品,367778633.0
202007,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,4438897043.0
202007,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,795188163.0
202007,21,第21章  杂项食品,2639332965.0
202007,22,第22章  饮料、酒及醋,3467818458.0
202007,23,第23章  食品工业的残渣及废料；配制的动物饲料,2916251340.0
202007,24,第24章  烟草、烟草及烟草代用品的制品,424524204.0
202007,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,3590265453.0
202007,26,第26章  矿砂、矿渣及矿灰,121371256477.0
202007,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,156367883403.0
202007,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,5967121094.0
202007,29,第29章  有机化学品,27811095689.0
202007,30,第30章  药品,21054694563.0
202007,31,第31章  肥料,1859187955.0
202007,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,2822967336.0
202007,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,11968907206.0
202007,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,2947763426.0
202007,35,第35章  蛋白类物质；改性淀粉；胶；酶,2484565510.0
202007,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,46763407.0
202007,37,第37章  照相及电影用品,1747097119.0
202007,38,第38章  杂项化学产品,11217088007.0
202007,39,第39章  塑料及其制品,44036245769.0
202007,40,第40章  橡胶及其制品,9372552395.0
202007,41,第41章  生皮（毛皮除外）及皮革,1412801032.0
202007,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,2885968051.0
202007,43,第43章  毛皮、人造毛皮及其制品,256354537.0
202007,44,第44章  木及木制品；木炭,14256186544.0
202007,45,第45章  软木及软木制品,19298648.0
202007,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,11623152.0
202007,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,9887703826.0
202007,48,第48章  纸及纸板；纸浆、纸或纸板制品,4635102472.0
202007,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,1466274925.0
202007,50,第50章  蚕丝,27369623.0
202007,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,1461801426.0
202007,52,第52章  棉花,4473397299.0
202007,53,第53章  其他植物纺织纤维；纸纱线及其机织物,325484447.0
202007,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,1287606705.0
202007,55,第55章  化学纤维短纤,871252778.0
202007,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,928332870.0
202007,57,第57章  地毯及纺织材料的其他铺地制品,50983775.0
202007,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,200520533.0
202007,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,859663940.0
202007,60,第60章  针织物及钩编织物,615665011.0
202007,61,第61章  针织或钩编的服装及衣着附件,2481413905.0
202007,62,第62章  非针织或非钩编的服装及衣着附件,3041220693.0
202007,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,391731445.0
202007,64,第64章  鞋靴、护腿和类似品及其零件,4247151055.0
202007,65,第65章  帽类及其零件,127524294.0
202007,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,5731748.0
202007,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,169105791.0
202007,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,1129951885.0
202007,69,第69章  陶瓷产品,835527012.0
202007,70,第70章  玻璃及其制品,4832659478.0
202007,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,12867798579.0
202007,72,第72章  钢铁,26684746911.0
202007,73,第73章  钢铁制品,5883997373.0
202007,74,第74章  铜及其制品,36893167312.0
202007,75,第75章  镍及其制品,2473872060.0
202007,76,第76章  铝及其制品,6848884293.0
202007,78,第78章  铅及其制品,71153326.0
202007,79,第79章  锌及其制品,1066805915.0
202007,80,第80章  锡及其制品,414463957.0
202007,81,第81章  其他贱金属、金属陶瓷及其制品,2002664098.0
202007,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,1833103433.0
202007,83,第83章  贱金属杂项制品,1236178503.0
202007,84,第84章  核反应堆、锅炉、机器、机械器具及零件,119221762276.0
202007,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,320726846614.0
202007,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,484369435.0
202007,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,41890799055.0
202007,88,第88章  航空器、航天器及其零件,3793020937.0
202007,89,第89章  船舶及浮动结构体,4292234491.0
202007,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,61256805019.0
202007,91,第91章  钟表及其零件,2688784124.0
202007,92,第92章  乐器及其零件、附件,251169221.0
202007,93,第93章  武器、弹药及其零件、附件,16037192.0
