数据年月,商品编码,商品名称,人民币
202204,1,第1章   活动物,146763165.0
202204,2,第2章   肉及食用杂碎,14474800385.0
202204,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,7539573124.0
202204,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,4982256580.0
202204,5,第5章   其他动物产品,715583406.0
202204,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,85615423.0
202204,7,第7章   食用蔬菜、根及块茎,3422362228.0
202204,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,7987947086.0
202204,9,第9章   咖啡、茶、马黛茶及调味香料,773598462.0
202204,10,第10章  谷物,11511282142.0
202204,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,1974623396.0
202204,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,38164741865.0
202204,13,第13章  虫胶；树胶、树脂及其他植物液、汁,232385340.0
202204,14,第14章  编结用植物材料；其他植物产品,147133556.0
202204,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,6260956711.0
202204,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,146939904.0
202204,17,第17章  糖及糖食,2027425961.0
202204,18,第18章  可可及可可制品,350991973.0
202204,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,3074058994.0
202204,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,812806561.0
202204,21,第21章  杂项食品,2861119088.0
202204,22,第22章  饮料、酒及醋,2504213666.0
202204,23,第23章  食品工业的残渣及废料；配制的动物饲料,3723470407.0
202204,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,726546128.0
202204,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,8159608604.0
202204,26,第26章  矿砂、矿渣及矿灰,127307148631.0
202204,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,302963345587.0
202204,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,10403454306.0
202204,29,第29章  有机化学品,30135728231.0
202204,30,第30章  药品,16188500225.0
202204,31,第31章  肥料,2811497524.0
202204,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,2887671735.0
202204,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,12844517567.0
202204,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,3534567822.0
202204,35,第35章  蛋白类物质；改性淀粉；胶；酶,2491286786.0
202204,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,31357009.0
202204,37,第37章  照相及电影用品,1973728835.0
202204,38,第38章  杂项化学产品,13651657499.0
202204,39,第39章  塑料及其制品,41197633565.0
