数据年月,商品编码,商品名称,人民币
201605,1,第1章   活动物,47506737.0
201605,2,第2章   肉及食用杂碎,6265177682.0
201605,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,3430008206.0
201605,4,第4章   乳品;蛋品;天然蜂蜜;其他食用动物产品,1771448182.0
201605,5,第5章   其他动物产品,374220414.0
201605,6,第6章   活树及其他活植物;鳞茎、根及类似品;插花及装饰用簇叶,183528104.0
201605,7,第7章   食用蔬菜、根及块茎,1077074512.0
201605,8,第8章   食用水果及坚果;甜瓜或柑橘属水果的果皮,4163235472.0
201605,9,第9章   咖啡、茶、马黛茶及调味香料,350088994.0
201605,10,第10章  谷物,4647446571.0
201605,11,第11章  制粉工业产品;麦芽;淀粉;菊粉;面筋,454822851.0
201605,12,第12章  含油子仁及果实;杂项子仁及果仁;工业用或药用植物;稻草、秸秆及饲料,22444812532.0
201605,13,第13章  虫胶;树胶、树脂及其他植物液、汁,129332881.0
201605,14,第14章  编结用植物材料;其他植物产品,154312431.0
201605,15,第15章  动、植物油、脂及其分解产品;精制的食用油脂;动、植物蜡,2811265865.0
201605,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品,84185058.0
201605,17,第17章  糖及糖食,500488714.0
201605,18,第18章  可可及可可制品,288069812.0
201605,19,第19章  谷物、粮食粉、淀粉或乳的制品;糕饼点心,2176669119.0
201605,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,528292621.0
201605,21,第21章  杂项食品,1068736481.0
201605,22,第22章  饮料、酒及醋,3277784188.0
201605,23,第23章  食品工业的残渣及废料;配制的动物饲料,1932824290.0
201605,24,第24章  烟草、烟草及烟草代用品的制品,758707400.0
201605,25,第25章  盐;硫磺;泥土及石料;石膏料、石灰及水泥,2303371139.0
201605,26,第26章  矿砂、矿渣及矿灰,51815200574.0
201605,27,第27章  矿物燃料、矿物油及其蒸馏产品;沥青物质;矿物蜡,92328109818.0
201605,28,第28章  无机化学品;贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,4996751176.0
201605,29,第29章  有机化学品,25671260024.0
201605,30,第30章  药品,10855532526.0
201605,31,第31章  肥料,900933799.0
201605,32,第32章  鞣料浸膏及染料浸膏;鞣酸及其衍生物;染料、颜料及其他着色料;油漆及清漆;油灰及其他类似胶粘剂;墨水、油墨,2327510395.0
201605,33,第33章  精油及香膏;芳香料制品及化妆盥洗品,2738373698.0
201605,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,2153532781.0
201605,35,第35章  蛋白类物质;改性淀粉;胶;酶,1580424414.0
201605,36,第36章  炸药;烟火制品;引火合金;易燃材料制品,85803537.0
201605,37,第37章  照相及电影用品,1190484486.0
201605,38,第38章  杂项化学产品,8098273610.0
201605,39,第39章  塑料及其制品,32192336394.0
201605,40,第40章  橡胶及其制品,7126262135.0
201605,41,第41章  生皮（毛皮除外）及皮革,3282651296.0
201605,42,第42章  皮革制品;鞍具及挽具;旅行用品、手提包及类似容器;动物肠线（蚕胶丝除外）制品,1145704003.0
201605,43,第43章  毛皮、人造毛皮及其制品,1371634228.0
201605,44,第44章  木及木制品;木炭,10910535838.0
201605,45,第45章  软木及软木制品,22347028.0
201605,46,第46章  稻草、秸秆、针茅或其他编结材料制品;篮筐及柳条编结品,6266949.0
201605,47,第47章  木浆及其他纤维状纤维素浆;回收（废碎）纸及纸板,8907819457.0
201605,48,第48章  纸及纸板;纸浆、纸或纸板制品,2132655152.0
201605,49,第49章  书籍、报纸、印刷图画及其他印刷品;手稿、打字稿及设计图纸,743472989.0
201605,50,第50章  蚕丝,38681715.0
201605,51,第51章  羊毛、动物细毛或粗毛;马毛纱线及其机织物,2064715690.0
201605,52,第52章  棉花,4174042521.0
201605,53,第53章  其他植物纺织纤维;纸纱线及其机织物,498434824.0
201605,54,第54章  化学纤维长丝;化学纤维纺织材料制扁条及类似品,1700651636.0
201605,55,第55章  化学纤维短纤,1075265560.0
201605,56,第56章  絮胎、毡呢及无纺织物;特种纱线;线、绳、索、缆及其制品,626268170.0
201605,57,第57章  地毯及纺织材料的其他铺地制品,81821432.0
201605,58,第58章  特种机织物;簇绒织物;花边;装饰毯;装饰带;刺绣品,321286660.0
201605,59,第58章  浸渍、涂布、包覆或层压的纺织物;工业用纺织制品,1006986716.0
201605,60,第60章  针织物及钩编织物,990592315.0
201605,61,第61章  针织或钩编的服装及衣着附件,1059341243.0
201605,62,第62章  非针织或非钩编的服装及衣着附件,1675011446.0
201605,63,第63章  其他纺织制成品;成套物品;旧衣着及旧纺织品;碎织物,243316831.0
201605,64,第64章  鞋靴、护腿和类似品及其零件,1579643998.0
201605,65,第65章  帽类及其零件,35368053.0
201605,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,6222025.0
201605,67,第67章  已加工羽毛、羽绒及其制品;人造花;人发制品,138811531.0
201605,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,784930878.0
201605,69,第69章  陶瓷产品,481923745.0
201605,70,第70章  玻璃及其制品,3536424153.0
201605,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品;仿首饰;硬币,48801609338.0
201605,72,第72章  钢铁,8758612886.0
201605,73,第73章  钢铁制品,5115252041.0
201605,74,第74章  铜及其制品,17936069595.0
201605,75,第75章  镍及其制品,2880476181.0
201605,76,第76章  铝及其制品,2989156309.0
201605,78,第78章  铅及其制品,16765185.0
201605,79,第79章  锌及其制品,633764309.0
201605,80,第80章  锡及其制品,167638895.0
201605,81,第81章  其他贱金属、金属陶瓷及其制品,1032503789.0
201605,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,1724752614.0
201605,83,第83章  贱金属杂项制品,937780838.0
201605,84,第84章  核反应堆、锅炉、机器、机械器具及零件,79494455493.0
201605,85,第85章  电机、电气设备及其零件;录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,208699746303.0
201605,86,第86章  铁道及电车道机车、车辆及其零件;铁道及电车道轨道固定装置及其零件;附件;各种机械（包括电动机械）交通信号设备,726572816.0
201605,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,40172363920.0
201605,88,第88章  航空器、航天器及其零件,8669485459.0
201605,89,第89章  船舶及浮动结构体,237853627.0
201605,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备;上述物品的零件、附件,48617154872.0
201605,91,第91章  钟表及其零件,1650541485.0
201605,92,第92章  乐器及其零件、附件,205150655.0
201605,93,第93章  武器、弹药及其零件、附件,645592.0
201605,94,第94章  家具;寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品;未列名灯具及照明装置;发光标志、发光铭牌及类似品;活动房屋,1724359292.0
201605,95,第95章  玩具、游戏品、运动用品及其零件、附件,804784322.0
201605,96,第96章  杂项制品,1291009190.0
201605,97,第97章  艺术品、收藏品及古物,93412287.0
