数据年月,商品编码,商品名称,人民币
202606,1,第1章   活动物,277324204.0
202606,2,第2章   肉及食用杂碎,16172743199.0
202606,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,12831263080.0
202606,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,4879645187.0
202606,5,第5章   其他动物产品,869929088.0
202606,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,170182877.0
202606,7,第7章   食用蔬菜、根及块茎,2093752777.0
202606,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,14912800563.0
202606,9,第9章   咖啡、茶、马黛茶及调味香料,1207144753.0
202606,10,第10章  谷物,7334708196.0
202606,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,857251945.0
202606,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,49192159558.0
202606,13,第13章  虫胶；树胶、树脂及其他植物液、汁,275275461.0
202606,14,第14章  编结用植物材料；其他植物产品,171780966.0
202606,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,10207298988.0
202606,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,469028060.0
202606,17,第17章  糖及糖食,1361351370.0
202606,18,第18章  可可及可可制品,725857952.0
202606,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,4543978579.0
202606,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,1394565920.0
202606,21,第21章  杂项食品,4510942424.0
202606,22,第22章  饮料、酒及醋,3437496410.0
202606,23,第23章  食品工业的残渣及废料；配制的动物饲料,5537664798.0
202606,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,1566180789.0
202606,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,14502967696.0
202606,26,第26章  矿砂、矿渣及矿灰,189977786689.0
202606,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,241973659357.0
202606,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,16583426754.0
202606,29,第29章  有机化学品,25859490442.0
202606,30,第30章  药品,25851092577.0
202606,31,第31章  肥料,3865215747.0
202606,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,3366325618.0
202606,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,10638013796.0
202606,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,3423131245.0
202606,35,第35章  蛋白类物质；改性淀粉；胶；酶,2997885371.0
202606,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,73533241.0
202606,37,第37章  照相及电影用品,2587700656.0
202606,38,第38章  杂项化学产品,16018650716.0
202606,39,第39章  塑料及其制品,29713188559.0
202606,40,第40章  橡胶及其制品,11648568332.0
202606,41,第41章  生皮（毛皮除外）及皮革,1602976031.0
202606,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,3427863432.0
202606,43,第43章  毛皮、人造毛皮及其制品,829684470.0
202606,44,第44章  木及木制品；木炭,10624184633.0
202606,45,第45章  软木及软木制品,21485555.0
202606,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,22611148.0
