数据年月,商品编码,商品名称,人民币
202210,1,第1章   活动物,627131564.0
202210,2,第2章   肉及食用杂碎,19207622194.0
202210,3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,12375912155.0
202210,4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,4380114584.0
202210,5,第5章   其他动物产品,740197565.0
202210,6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,168436495.0
202210,7,第7章   食用蔬菜、根及块茎,1584072583.0
202210,8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,5776309398.0
202210,9,第9章   咖啡、茶、马黛茶及调味香料,1159326057.0
202210,10,第10章  谷物,8954340798.0
202210,11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,1193570256.0
202210,12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,23355665226.0
202210,13,第13章  虫胶；树胶、树脂及其他植物液、汁,291582722.0
202210,14,第14章  编结用植物材料；其他植物产品,79782778.0
202210,15,动、植物或微生物油、脂及其分解产品；精制的食用油脂；动、植物蜡,10838830470.0
202210,16,第16章  肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物、昆虫的制品,180892560.0
202210,17,第17章  糖及糖食,2219275380.0
202210,18,第18章  可可及可可制品,745884416.0
202210,19,第19章  谷物、粮食粉、淀粉或乳的制品；糕饼点心,4231383351.0
202210,20,第20章  蔬菜、水果、坚果或植物其他部分的制品,1128754571.0
202210,21,第21章  杂项食品,3605602079.0
202210,22,第22章  饮料、酒及醋,3093652809.0
202210,23,第23章  食品工业的残渣及废料；配制的动物饲料,4589053807.0
202210,24,第24章  烟草、烟草及烟草代用品的制品；非经燃烧吸用的产品，不论是否含有尼古丁；其他供人体摄入尼古丁的含尼古丁的产品,1145154285.0
202210,25,第25章  盐；硫磺；泥土及石料；石膏料、石灰及水泥,9889503693.0
202210,26,第26章  矿砂、矿渣及矿灰,109649219391.0
202210,27,第27章  矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡,303814516204.0
202210,28,第28章  无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物,14133293577.0
202210,29,第29章  有机化学品,29173313708.0
202210,30,第30章  药品,18555818421.0
202210,31,第31章  肥料,2437177027.0
202210,32,第32章  鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他着色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨,2470046296.0
202210,33,第33章  精油及香膏；芳香料制品及化妆盥洗品,14321672232.0
202210,34,第34章  肥皂、有机表面活性剂、洗涤剂、润滑剂、人造蜡、调制蜡、光洁剂、蜡烛及类似品、塑型用膏、“牙科用蜡”及牙科用熟石膏制剂,3672534153.0
202210,35,第35章  蛋白类物质；改性淀粉；胶；酶,2435231161.0
202210,36,第36章  炸药；烟火制品；引火合金；易燃材料制品,81352014.0
202210,37,第37章  照相及电影用品,1738418675.0
202210,38,第38章  杂项化学产品,14605373375.0
202210,39,第39章  塑料及其制品,39178007577.0
202210,40,第40章  橡胶及其制品,10057270118.0
202210,41,第41章  生皮（毛皮除外）及皮革,1637971341.0
202210,42,第42章  皮革制品；鞍具及挽具；旅行用品、手提包及类似容器；动物肠线（蚕胶丝除外）制品,3100068499.0
202210,43,第43章  毛皮、人造毛皮及其制品,424859566.0
202210,44,第44章  木及木制品；木炭,11320301985.0
202210,45,第45章  软木及软木制品,15105581.0
202210,46,第46章  稻草、秸秆、针茅或其他编结材料制品；篮筐及柳条编结品,7621079.0
202210,47,第47章  木浆及其他纤维状纤维素浆；回收（废碎）纸及纸板,13386235674.0
202210,48,第48章  纸及纸板；纸浆、纸或纸板制品,3645784076.0
202210,49,第49章  书籍、报纸、印刷图画及其他印刷品；手稿、打字稿及设计图纸,1145419225.0
202210,50,第50章  蚕丝,49014737.0
202210,51,第51章  羊毛、动物细毛或粗毛；马毛纱线及其机织物,1395323512.0
202210,52,第52章  棉花,4195693486.0
202210,53,第53章  其他植物纺织纤维；纸纱线及其机织物,468968491.0
202210,54,第54章  化学纤维长丝；化学纤维纺织材料制扁条及类似品,1204308943.0
202210,55,第55章  化学纤维短纤,818497190.0
202210,56,第56章  絮胎、毡呢及无纺织物；特种纱线；线、绳、索、缆及其制品,737017242.0
202210,57,第57章  地毯及纺织材料的其他铺地制品,43427582.0
202210,58,第58章  特种机织物；簇绒织物；花边；装饰毯；装饰带；刺绣品,186758247.0
202210,59,第59章  浸渍、涂布、包覆或层压的纺织物；工业用纺织制品,745789845.0
202210,60,第60章  针织物及钩编织物,480125907.0
202210,61,第61章  针织或钩编的服装及衣着附件,2034324588.0
202210,62,第62章  非针织或非钩编的服装及衣着附件,3219260104.0
202210,63,第63章  其他纺织制成品；成套物品；旧衣着及旧纺织品；碎织物,192639014.0
202210,64,第64章  鞋靴、护腿和类似品及其零件,2947568797.0
202210,65,第65章  帽类及其零件,134245573.0
202210,66,第66章  雨伞、阳伞、手杖、鞭子、马鞭及其零件,6568585.0
202210,67,第67章  已加工羽毛、羽绒及其制品；人造花；人发制品,647035334.0
202210,68,第68章  石料、石膏、水泥、石棉、云母及类似材料的制品,1275709802.0
202210,69,第69章  陶瓷产品,798635351.0
202210,70,第70章  玻璃及其制品,3566217943.0
202210,71,第71章  天然或养殖珍珠、宝石或半宝石、贵金属、包贵金属及其制品；仿首饰；硬币,69317534646.0
202210,72,第72章  钢铁,24207223452.0
202210,73,第73章  钢铁制品,4941302136.0
202210,74,第74章  铜及其制品,28692711375.0
202210,75,第75章  镍及其制品,7248777464.0
202210,76,第76章  铝及其制品,6356687094.0
202210,78,第78章  铅及其制品,66660264.0
202210,79,第79章  锌及其制品,181517307.0
202210,80,第80章  锡及其制品,587808164.0
202210,81,第81章  其他贱金属、金属陶瓷及其制品,2995638890.0
202210,82,第82章  贱金属工具、器具、利口器、餐匙、餐叉及其零件,1708198830.0
202210,83,第83章  贱金属杂项制品,946102982.0
202210,84,第84章  核反应堆、锅炉、机器、机械器具及零件,100888242056.0
202210,85,第85章  电机、电气设备及其零件；录音机及放声机、电视图像、声音的录制和重放设备及其零件、附件,374630168234.0
202210,86,第86章  铁道及电车道机车、车辆及其零件；铁道及电车道轨道固定装置及其零件；附件；各种机械（包括电动机械）交通信号设备,306233109.0
202210,87,第87章  车辆及其零件、附件，但铁道及电车道车辆除外,41823657625.0
202210,88,第88章  航空器、航天器及其零件,5347316487.0
202210,89,第89章  船舶及浮动结构体,181795658.0
202210,90,第90章  光学、照相、电影、计量、检验、医疗或外科用仪器及设备、精密仪器及设备；上述物品的零件、附件,43764699119.0
202210,91,第91章  钟表及其零件,2532824517.0
202210,92,第92章  乐器及其零件、附件,340605960.0
202210,93,第93章  武器、弹药及其零件、附件,1091495.0
202210,94,第94章  家具；寝具、褥垫、弹簧床垫、软坐垫及类似的填充制品；未列名灯具及照明装置；发光标志、发光铭牌及类似品；活动房屋,1428619369.0
202210,95,第95章  玩具、游戏品、运动用品及其零件、附件,1737456883.0
202210,96,第96章  杂项制品,1013687289.0
202210,97,第97章  艺术品、收藏品及古物,1725565675.0
202210,98,第98章  特殊交易品及未分类商品,3406899328.0
