Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,,124,Mongolia,124796.0
1,,129,Philippines,153241.0
1,,220,Ghana,297107.0
1,,244,South Africa,1461534.0
1,,301,Belgium,7773712.0
1,,305,France,22181.0
1,,309,Netherlands,7119572.0
1,,312,Spain,4814.0
1,,315,Austria,4719.0
1,,444,Uruguay,38193755.0
1,,501,Canada,767197.0
2,,124,Mongolia,45601478.0
2,,244,South Africa,12904013.0
2,,301,Belgium,16221306.0
2,,305,France,123693238.0
2,,306,Ireland,54651438.0
2,,307,Italy,984615.0
2,,309,Netherlands,143423808.0
2,,312,Spain,259530417.0
2,,315,Austria,1809866.0
2,,318,Finland,4069929.0
2,,327,Poland,54164.0
2,,340,Belarus,629167.0
2,,410,Brazil,1790180241.0
2,,415,Costa Rica,10660162.0
2,,429,Mexico,2516862.0
2,,444,Uruguay,414929616.0
2,,501,Canada,260515334.0
3,,123,Maldives,29146.0
3,,127,Pakistan,69930239.0
3,,129,Philippines,45719160.0
3,,137,Türkiye,7173860.0
3,,220,Ghana,1891487.0
3,,224,Kenya,6635329.0
3,,227,Madagascar,10386031.0
3,,233,Mozambique,13426369.0
3,,244,South Africa,5213544.0
3,,250,Uganda,1411635.0
3,,305,France,41507438.0
3,,306,Ireland,20271651.0
3,,309,Netherlands,18842277.0
3,,312,Spain,19027629.0
3,,326,Norway,238622899.0
3,,327,Poland,1247154.0
3,,357,Faroe Islands,65156219.0
3,,410,Brazil,29409822.0
3,,427,Jamaica,1334687.0
3,,429,Mexico,201061729.0
3,,444,Uruguay,2007271.0
3,,501,Canada,562241890.0
3,,503,Greenland,140871782.0
3,,621,Marshall Islands,6046656.0
4,,137,Türkiye,41333.0
4,,138,United Arab Emirates,315.0
4,,301,Belgium,19516166.0
4,,305,France,267773959.0
4,,306,Ireland,34354313.0
4,,307,Italy,22353199.0
4,,309,Netherlands,98177081.0
4,,310,Greece,491299.0
4,,312,Spain,27382935.0
4,,315,Austria,22191239.0
4,,316,Bulgaria,27692.0
4,,318,Finland,26453729.0
4,,321,Hungary,472.0
4,,326,Norway,2388.0
4,,327,Poland,22358969.0
4,,336,Lithuania,412118.0
4,,340,Belarus,56848544.0
4,,350,Slovenia,1380241.0
4,,410,Brazil,3808452.0
4,,429,Mexico,296.0
4,,444,Uruguay,19232746.0
4,,501,Canada,989685.0
5,,109,Democratic People's Republic of Korea,129600.0
5,,124,Mongolia,798700.0
5,,127,Pakistan,2574081.0
5,,129,Philippines,258043.0
5,,244,South Africa,461126.0
5,,250,Uganda,38067.0
5,,301,Belgium,212288.0
5,,305,France,8868328.0
5,,306,Ireland,1543454.0
5,,307,Italy,1233485.0
5,,309,Netherlands,15841826.0
5,,310,Greece,75129.0
5,,312,Spain,14550664.0
5,,315,Austria,426628.0
5,,321,Hungary,8205024.0
5,,327,Poland,5027867.0
5,,410,Brazil,439367.0
5,,429,Mexico,163099.0
5,,501,Canada,16861605.0
6,,109,Democratic People's Republic of Korea,217969.0
6,,137,Türkiye,4044.0
6,,224,Kenya,3219045.0
6,,244,South Africa,3696230.0
6,,250,Uganda,848734.0
6,,254,Zimbabwe,47677.0
6,,301,Belgium,42066.0
6,,305,France,38579.0
6,,307,Italy,1019821.0
6,,309,Netherlands,110733991.0
