商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,124,蒙古,4720000.0
1,第1章   活动物,301,比利时,7179500.0
1,第1章   活动物,305,法国,80334363.0
1,第1章   活动物,307,意大利,32422.0
1,第1章   活动物,312,西班牙,5090.0
1,第1章   活动物,315,奥地利,8652.0
1,第1章   活动物,501,加拿大,8545.0
2,第2章   肉及食用杂碎,227,马达加斯加,1135726.0
2,第2章   肉及食用杂碎,301,比利时,2504668.0
2,第2章   肉及食用杂碎,305,法国,92026347.0
2,第2章   肉及食用杂碎,306,爱尔兰,55902733.0
2,第2章   肉及食用杂碎,309,荷兰,179514249.0
2,第2章   肉及食用杂碎,312,西班牙,507716229.0
2,第2章   肉及食用杂碎,315,奥地利,2871220.0
2,第2章   肉及食用杂碎,318,芬兰,19302312.0
2,第2章   肉及食用杂碎,340,白俄罗斯,63075889.0
2,第2章   肉及食用杂碎,408,玻利维亚,277439576.0
2,第2章   肉及食用杂碎,410,巴西,4915074488.0
2,第2章   肉及食用杂碎,415,哥斯达黎加,13896811.0
2,第2章   肉及食用杂碎,431,尼加拉瓜,2632741.0
2,第2章   肉及食用杂碎,444,乌拉圭,269404758.0
2,第2章   肉及食用杂碎,501,加拿大,114195509.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,127,巴基斯坦,167921948.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,64584588.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,6621801.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,1803467.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,8655872.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,227,马达加斯加,2020358.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,5214779.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,6079270.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,250,乌干达,7609954.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,42445190.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,15680490.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,307,意大利,4069.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,23382142.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,532191.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,71357849.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,902959935.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,357,法罗群岛,127242384.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,410,巴西,37406749.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,427,牙买加,587987.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,429,墨西哥,188335243.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,431,尼加拉瓜,18306377.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,444,乌拉圭,4813802.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,501,加拿大,351717270.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,503,格陵兰,401300297.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,127,巴基斯坦,2964163.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,137,土耳其,15107676.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,138,阿联酋,19748.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,301,比利时,87759494.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,305,法国,155804669.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,306,爱尔兰,97745404.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,307,意大利,55039601.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,309,荷兰,136703424.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,310,希腊,14591416.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,312,西班牙,23455712.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,315,奥地利,3651904.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,318,芬兰,33742435.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,327,波兰,42450705.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,340,白俄罗斯,38530582.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,410,巴西,3289656.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,444,乌拉圭,1827621.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,501,加拿大,58298.0
5,第5章   其他动物产品,109,朝鲜,617073.0
5,第5章   其他动物产品,124,蒙古,3079128.0
5,第5章   其他动物产品,127,巴基斯坦,19412642.0
5,第5章   其他动物产品,129,菲律宾,558205.0
5,第5章   其他动物产品,227,马达加斯加,154464.0
5,第5章   其他动物产品,233,莫桑比克,237297.0
5,第5章   其他动物产品,244,南非,2246446.0
5,第5章   其他动物产品,305,法国,7776316.0
5,第5章   其他动物产品,306,爱尔兰,1655342.0
5,第5章   其他动物产品,307,意大利,1194029.0
5,第5章   其他动物产品,309,荷兰,50972473.0
5,第5章   其他动物产品,310,希腊,671953.0
5,第5章   其他动物产品,312,西班牙,35344553.0
5,第5章   其他动物产品,315,奥地利,100508.0
5,第5章   其他动物产品,321,匈牙利,3355197.0
5,第5章   其他动物产品,327,波兰,972461.0
5,第5章   其他动物产品,340,白俄罗斯,539333.0
5,第5章   其他动物产品,404,巴哈马,119272.0
5,第5章   其他动物产品,410,巴西,174488.0
5,第5章   其他动物产品,429,墨西哥,363161.0
5,第5章   其他动物产品,444,乌拉圭,21264414.0
5,第5章   其他动物产品,501,加拿大,12096995.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,127,巴基斯坦,450.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,137,土耳其,226260.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,224,肯尼亚,1378843.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,244,南非,4314359.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,250,乌干达,57666.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,254,津巴布韦,53554.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,301,比利时,5847.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,305,法国,2007249.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,307,意大利,161577.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,309,荷兰,302028949.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,312,西班牙,375763.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,316,保加利亚,8044.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,327,波兰,12019.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,410,巴西,886078.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,415,哥斯达黎加,766752.0
7,第7章   食用蔬菜、根及块茎,137,土耳其,8244334.0
7,第7章   食用蔬菜、根及块茎,305,法国,91584.0
7,第7章   食用蔬菜、根及块茎,307,意大利,1655.0
7,第7章   食用蔬菜、根及块茎,309,荷兰,150499.0
7,第7章   食用蔬菜、根及块茎,321,匈牙利,987688.0
7,第7章   食用蔬菜、根及块茎,501,加拿大,211213287.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,127,巴基斯坦,36062143.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,129,菲律宾,307712413.0
