Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,Live animals,229,Mali,805676.0
1,Live animals,352,Czechia（Czech Republic）,213551.0
1,Live animals,353,Slovakia,85111.0
1,Live animals,434,Peru,1454316.0
1,Live animals,609,New Zealand,17792014.0
2,Meat and edible meat offal,302,Denmark,98920059.0
2,Meat and edible meat offal,402,Argentina,682516012.0
2,Meat and edible meat offal,412,Chile,119826659.0
2,Meat and edible meat offal,609,New Zealand,924229444.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",103,Bangladesh,37358828.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",106,Myanmar,12823556.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",131,Saudi Arabia,102615827.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",134,Sri Lanka,1446340.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",215,Egypt,171027.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",232,Morocco,3329609.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",247,Tanzania,2055216.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",302,Denmark,7781208.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",311,Portugal,8647061.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",322,Iceland,25875109.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",334,Estonia,3659505.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",402,Argentina,159568341.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",412,Chile,184676389.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",413,Colombia,123795.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",416,Cuba,11895121.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",419,Ecuador,487329032.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",432,Panama,242145.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",434,Peru,20060747.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",602,Cook Islands,267059.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",609,New Zealand,199987810.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",611,Papua New Guinea,1632011.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",302,Denmark,40317762.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",308,Luxembourg,899534.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",311,Portugal,1720.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",328,Romania,50.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",330,Sweden,15439209.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",331,Switzerland,2494949.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",334,Estonia,6496544.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",347,Ukraine,3769538.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",352,Czechia（Czech Republic）,1124633.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",402,Argentina,17082290.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",412,Chile,5350720.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",609,New Zealand,1601724859.0
5,"roducts of animal origin,not elsewhere specified or included",103,Bangladesh,909850.0
5,"roducts of animal origin,not elsewhere specified or included",232,Morocco,237212.0
5,"roducts of animal origin,not elsewhere specified or included",236,Nigeria,65102.0
5,"roducts of animal origin,not elsewhere specified or included",247,Tanzania,763630.0
5,"roducts of animal origin,not elsewhere specified or included",302,Denmark,2711150.0
5,"roducts of animal origin,not elsewhere specified or included",347,Ukraine,1588460.0
5,"roducts of animal origin,not elsewhere specified or included",352,Czechia（Czech Republic）,2190911.0
5,"roducts of animal origin,not elsewhere specified or included",402,Argentina,125885.0
5,"roducts of animal origin,not elsewhere specified or included",413,Colombia,69227.0
5,"roducts of animal origin,not elsewhere specified or included",419,Ecuador,153729.0
5,"roducts of animal origin,not elsewhere specified or included",426,Honduras,240753.0
5,"roducts of animal origin,not elsewhere specified or included",433,Paraguay,363843.0
5,"roducts of animal origin,not elsewhere specified or included",609,New Zealand,67273151.0
5,"roducts of animal origin,not elsewhere specified or included",623,French Polynesia,408903.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",115,Israel,388977.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",215,Egypt,732.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",247,Tanzania,295486.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",302,Denmark,36368.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",311,Portugal,375290.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",412,Chile,281372.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",413,Colombia,1455379.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",419,Ecuador,17118712.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",423,Guatemala,14177.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",609,New Zealand,455329.0
7,Edible vegetables and certain roots and tubers,106,Myanmar,7344654.0
7,Edible vegetables and certain roots and tubers,434,Peru,10230.0
7,Edible vegetables and certain roots and tubers,609,New Zealand,9371639.0
8,Edible fruit and nuts; peel of citrus fruit or melons,101,Afghanistan,3632520.0
8,Edible fruit and nuts; peel of citrus fruit or melons,107,Cambodia,50962.0
8,Edible fruit and nuts; peel of citrus fruit or melons,114,Iraq,203454.0
8,Edible fruit and nuts; peel of citrus fruit or melons,115,Israel,2362724.0
8,Edible fruit and nuts; peel of citrus fruit or melons,131,Saudi Arabia,962186.0
8,Edible fruit and nuts; peel of citrus fruit or melons,134,Sri Lanka,100314.0
8,Edible fruit and nuts; peel of citrus fruit or melons,146,Kyrgyzstan,114567.0
8,Edible fruit and nuts; peel of citrus fruit or melons,215,Egypt,49580870.0
8,Edible fruit and nuts; peel of citrus fruit or melons,232,Morocco,1571845.0
8,Edible fruit and nuts; peel of citrus fruit or melons,236,Nigeria,484969.0
8,Edible fruit and nuts; peel of citrus fruit or melons,302,Denmark,180.0
8,Edible fruit and nuts; peel of citrus fruit or melons,311,Portugal,152.0
8,Edible fruit and nuts; peel of citrus fruit or melons,328,Romania,119.0
8,Edible fruit and nuts; peel of citrus fruit or melons,331,Switzerland,10.0
8,Edible fruit and nuts; peel of citrus fruit or melons,335,Latvia,14965547.0
8,Edible fruit and nuts; peel of citrus fruit or melons,347,Ukraine,536349.0
8,Edible fruit and nuts; peel of citrus fruit or melons,402,Argentina,6428421.0
8,Edible fruit and nuts; peel of citrus fruit or melons,412,Chile,1048242581.0
8,Edible fruit and nuts; peel of citrus fruit or melons,413,Colombia,1231963.0
8,Edible fruit and nuts; peel of citrus fruit or melons,419,Ecuador,160487748.0
8,Edible fruit and nuts; peel of citrus fruit or melons,434,Peru,401943798.0
8,Edible fruit and nuts; peel of citrus fruit or melons,609,New Zealand,10823416.0
9,"Coffee, tea, maté and spices",106,Myanmar,720681.0
9,"Coffee, tea, maté and spices",115,Israel,6817.0
9,"Coffee, tea, maté and spices",121,"Macao,China",4030.0
9,"Coffee, tea, maté and spices",134,Sri Lanka,24424092.0
9,"Coffee, tea, maté and spices",215,Egypt,21826.0
9,"Coffee, tea, maté and spices",228,Malawi,627.0
9,"Coffee, tea, maté and spices",232,Morocco,199904.0
9,"Coffee, tea, maté and spices",238,Rwanda,210992.0
9,"Coffee, tea, maté and spices",247,Tanzania,913674.0
