Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,Live animals,130,Qatar,9000.0
1,Live animals,246,Sudan,349458.0
1,Live animals,311,Portugal,832134.0
1,Live animals,353,Slovakia,40523.0
1,Live animals,402,Argentina,1604532.0
1,Live animals,412,Chile,1171603.0
1,Live animals,434,Peru,145301.0
2,Meat and edible meat offal,302,Denmark,180595601.0
2,Meat and edible meat offal,402,Argentina,203770292.0
2,Meat and edible meat offal,412,Chile,67834073.0
2,Meat and edible meat offal,609,New Zealand,462837187.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",103,Bangladesh,29975992.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",106,Myanmar,21834142.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",107,Cambodia,885460.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",134,Sri Lanka,124630.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",232,Morocco,1055974.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",247,Tanzania,3728202.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",302,Denmark,3751312.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",311,Portugal,13565513.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",322,Iceland,24454734.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",334,Estonia,1687874.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",402,Argentina,40776792.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",412,Chile,68584245.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",419,Ecuador,42157312.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",434,Peru,26493030.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",608,Vanuatu,11038523.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",609,New Zealand,172161666.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",146,Kyrgyzstan,75077.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",302,Denmark,28248397.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",308,Luxembourg,916858.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",311,Portugal,202455.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",328,Romania,1232488.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",330,Sweden,15741182.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",331,Switzerland,7383015.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",402,Argentina,38076063.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",412,Chile,1240113.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",609,New Zealand,557784476.0
5,"roducts of animal origin,not elsewhere specified or included",103,Bangladesh,1931214.0
5,"roducts of animal origin,not elsewhere specified or included",134,Sri Lanka,13826.0
5,"roducts of animal origin,not elsewhere specified or included",226,Libya,917884.0
5,"roducts of animal origin,not elsewhere specified or included",228,Malawi,46119.0
5,"roducts of animal origin,not elsewhere specified or included",236,Nigeria,240359.0
5,"roducts of animal origin,not elsewhere specified or included",247,Tanzania,1859171.0
5,"roducts of animal origin,not elsewhere specified or included",302,Denmark,17600566.0
5,"roducts of animal origin,not elsewhere specified or included",347,Ukraine,564337.0
