商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,107,柬埔寨,80240000.0
1,第1章   活动物,302,丹麦,167334.0
1,第1章   活动物,331,瑞士,1782.0
1,第1章   活动物,434,秘鲁,706224.0
2,第2章   肉及食用杂碎,302,丹麦,208765886.0
2,第2章   肉及食用杂碎,311,葡萄牙,6600029.0
2,第2章   肉及食用杂碎,331,瑞士,8357177.0
2,第2章   肉及食用杂碎,347,乌克兰,13105628.0
2,第2章   肉及食用杂碎,402,阿根廷,1503517614.0
2,第2章   肉及食用杂碎,412,智利,163061006.0
2,第2章   肉及食用杂碎,413,哥伦比亚,54423921.0
2,第2章   肉及食用杂碎,432,巴拿马,4121100.0
2,第2章   肉及食用杂碎,609,新西兰,448670888.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,69307138.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,440721.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,148871889.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,650285.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,131,沙特阿拉伯,5908481.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,2970018.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,101091.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,9491494.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,19910760.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,1355780.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,41694831.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,220630407.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,13461265.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,4064595.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,124989295.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,370381343.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,660355.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,416,古巴,15265413.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,1717414259.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,426,洪都拉斯,1831993.0
