商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,110,中国香港,113017917.0
1,第1章   活动物,116,日本,9416903.0
1,第1章   活动物,136,泰国,1132931.0
1,第1章   活动物,304,德国,1284.0
1,第1章   活动物,502,美国,15484368.0
1,第1章   活动物,601,澳大利亚,44097015.0
2,第2章   肉及食用杂碎,136,泰国,218203228.0
2,第2章   肉及食用杂碎,145,哈萨克斯坦,500682.0
2,第2章   肉及食用杂碎,149,乌兹别克斯坦,2012150.0
2,第2章   肉及食用杂碎,234,纳米比亚,1343312.0
2,第2章   肉及食用杂碎,303,英国,149688735.0
2,第2章   肉及食用杂碎,344,俄罗斯,592546071.0
2,第2章   肉及食用杂碎,502,美国,429188432.0
2,第2章   肉及食用杂碎,601,澳大利亚,1914043446.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,481654425.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,434895749.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,45919378.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,119,老挝,1894362.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,94488878.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,126,阿曼,17557469.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,2201308.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,53400053.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,272619882.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,1017914505.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,142,中国,5666355.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,67770154.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,885340.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,230,毛里塔尼亚,15058607.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,234,纳米比亚,1161477.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,240,塞内加尔,16528281.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,303,英国,71924251.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,304,德国,40505380.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,324,马耳他,5315962.0
