Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,,146,Kyrgyzstan,1239408.0
1,,215,Egypt,86328.0
1,,229,Mali,207188.0
1,,246,Sudan,410232.0
1,,352,Czechia（Czech Republic）,403114.0
1,,353,Slovakia,73726.0
1,,402,Argentina,1035938.0
1,,434,Peru,535926.0
1,,609,New Zealand,21846959.0
2,,302,Denmark,201427733.0
2,,402,Argentina,673283630.0
2,,412,Chile,115701453.0
2,,609,New Zealand,585564928.0
3,,103,Bangladesh,67685086.0
3,,105,Brunei,681214.0
3,,106,Myanmar,15411618.0
3,,107,Cambodia,112924.0
3,,134,Sri Lanka,1520769.0
3,,214,Djibouti,7527.0
3,,215,Egypt,231381.0
3,,247,Tanzania,3394042.0
3,,302,Denmark,5903755.0
3,,311,Portugal,8243765.0
3,,322,Iceland,81164119.0
3,,334,Estonia,13082046.0
3,,335,Latvia,113761.0
3,,402,Argentina,237443208.0
3,,412,Chile,289851042.0
3,,413,Colombia,306428.0
3,,416,Cuba,42091039.0
3,,419,Ecuador,310369809.0
3,,434,Peru,30321137.0
3,,602,Cook Islands,427612.0
3,,603,Fiji,29632.0
3,,608,Vanuatu,3288144.0
3,,609,New Zealand,340062432.0
3,,611,Papua New Guinea,7499678.0
3,,620,The Federated States of Micronesia,19602424.0
4,,106,Myanmar,274735.0
4,,146,Kyrgyzstan,198538.0
4,,215,Egypt,6910.0
4,,302,Denmark,50267496.0
4,,308,Luxembourg,5241.0
4,,311,Portugal,78426.0
4,,328,Romania,3750.0
4,,330,Sweden,24339625.0
4,,331,Switzerland,9526959.0
4,,334,Estonia,934061.0
4,,347,Ukraine,20882860.0
4,,352,Czechia（Czech Republic）,3607945.0
4,,402,Argentina,20419089.0
4,,412,Chile,1478916.0
4,,609,New Zealand,821817689.0
5,,103,Bangladesh,464042.0
5,,121,"Macao,China",3167.0
5,,146,Kyrgyzstan,148039.0
5,,236,Nigeria,2120502.0
5,,246,Sudan,26884.0
5,,247,Tanzania,493284.0
5,,302,Denmark,15074172.0
5,,322,Iceland,8608.0
5,,347,Ukraine,4302687.0
5,,352,Czechia（Czech Republic）,2417190.0
5,,412,Chile,1415186.0
5,,426,Honduras,267962.0
5,,433,Paraguay,374616.0
5,,609,New Zealand,35099949.0
5,,623,French Polynesia,630166.0
6,,115,Israel,987134.0
6,,134,Sri Lanka,1058.0
6,,228,Malawi,4175.0
6,,247,Tanzania,627485.0
6,,253,Zambia,86.0
6,,302,Denmark,42351.0
6,,311,Portugal,8938.0
6,,412,Chile,7779596.0
6,,413,Colombia,940895.0
6,,419,Ecuador,8068884.0
6,,423,Guatemala,125440.0
6,,434,Peru,19356.0
6,,609,New Zealand,10939496.0
7,,106,Myanmar,4436680.0
7,,311,Portugal,10965.0
7,,419,Ecuador,183784.0
7,,434,Peru,28903.0
7,,609,New Zealand,8574988.0
8,,101,Afghanistan,1172052.0
8,,106,Myanmar,14349545.0
8,,114,Iraq,174038.0
8,,115,Israel,1471484.0
8,,131,Saudi Arabia,193471.0
8,,134,Sri Lanka,33051.0
8,,146,Kyrgyzstan,1685478.0
8,,201,Algeria,193.0
8,,215,Egypt,3514081.0
8,,229,Mali,2025523.0
8,,232,Morocco,880479.0
8,,331,Switzerland,3744.0
8,,335,Latvia,546966.0
8,,402,Argentina,11464654.0
8,,412,Chile,51925134.0
8,,419,Ecuador,105336968.0
8,,423,Guatemala,2039102.0
8,,434,Peru,165545891.0
8,,609,New Zealand,230646372.0
9,,106,Myanmar,327432.0
9,,115,Israel,4734.0
9,,121,"Macao,China",42382.0
9,,134,Sri Lanka,40322599.0
9,,144,Timor-Leste,414375.0
9,,215,Egypt,226.0
9,,228,Malawi,1784128.0
9,,232,Morocco,106960.0
9,,236,Nigeria,41176.0
9,,238,Rwanda,76430.0
9,,247,Tanzania,6058.0
9,,253,Zambia,4407.0
9,,311,Portugal,151966.0
9,,330,Sweden,239210.0
9,,331,Switzerland,7281482.0
9,,402,Argentina,518479.0
9,,412,Chile,94.0
9,,413,Colombia,13501418.0
9,,418,Dominican Republic,3683.0
9,,419,Ecuador,14101.0
9,,423,Guatemala,29626188.0
9,,426,Honduras,405027.0
9,,432,Panama,874496.0
9,,434,Peru,32432.0
9,,609,New Zealand,125358.0
9,,611,Papua New Guinea,449750.0
9,,623,French Polynesia,301272.0
10,,106,Myanmar,35620327.0
10,,107,Cambodia,113686245.0
10,,115,Israel,340.0
10,,302,Denmark,41878.0
10,,347,Ukraine,600869431.0
11,,106,Myanmar,1042400.0
11,,107,Cambodia,8133544.0
11,,115,Israel,36.0
11,,215,Egypt,65069.0
11,,302,Denmark,1772865.0
11,,331,Switzerland,58.0
11,,347,Ukraine,10668689.0
11,,412,Chile,1697021.0
11,,434,Peru,186017.0
11,,609,New Zealand,304489.0
12,,103,Bangladesh,3014422.0
12,,106,Myanmar,6698932.0
12,,115,Israel,1669156.0
12,,134,Sri Lanka,1446.0
12,,144,Timor-Leste,9977803.0
12,,146,Kyrgyzstan,62453.0
12,,215,Egypt,455049.0
12,,229,Mali,13722321.0
12,,232,Morocco,6229431.0
12,,236,Nigeria,3899399.0
12,,246,Sudan,205790683.0
12,,247,Tanzania,197470548.0
12,,248,Togo,15065336.0
12,,253,Zambia,1774766.0
12,,302,Denmark,5292484.0
12,,343,Moldova,121971.0
12,,347,Ukraine,3944784.0
12,,352,Czechia（Czech Republic）,103142.0
12,,402,Argentina,456628464.0
12,,412,Chile,44755904.0
12,,423,Guatemala,6899.0
12,,426,Honduras,99450.0
12,,433,Paraguay,3397801.0
12,,434,Peru,16111445.0
12,,608,Vanuatu,592162.0
12,,609,New Zealand,1850986.0
13,,115,Israel,1203017.0
13,,232,Morocco,24671.0
13,,236,Nigeria,582198.0
13,,246,Sudan,2101842.0
13,,302,Denmark,7898381.0
13,,311,Portugal,26938.0
13,,325,Monaco,26162.0
13,,331,Switzerland,667194.0
13,,352,Czechia（Czech Republic）,649.0
13,,353,Slovakia,3191.0
13,,412,Chile,188072.0
13,,416,Cuba,87044.0
13,,418,Dominican Republic,89063.0
13,,434,Peru,105538.0
14,,101,Afghanistan,31387.0
14,,103,Bangladesh,586810.0
14,,106,Myanmar,772262.0
14,,134,Sri Lanka,1583192.0
14,,247,Tanzania,617161.0
14,,434,Peru,15910209.0
14,,609,New Zealand,103080.0
14,,611,Papua New Guinea,207723.0
15,,103,Bangladesh,372228.0
15,,115,Israel,8263.0
15,,134,Sri Lanka,361748.0
