Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,Live animals,302,Denmark,63655.0
1,Live animals,331,Switzerland,6980.0
2,Meat and edible meat offal,302,Denmark,205319651.0
2,Meat and edible meat offal,311,Portugal,6357924.0
2,Meat and edible meat offal,331,Switzerland,7313170.0
2,Meat and edible meat offal,347,Ukraine,13639175.0
2,Meat and edible meat offal,402,Argentina,1389637892.0
2,Meat and edible meat offal,412,Chile,257974408.0
2,Meat and edible meat offal,413,Colombia,140192349.0
2,Meat and edible meat offal,432,Panama,1952978.0
2,Meat and edible meat offal,609,New Zealand,992805348.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",103,Bangladesh,50299865.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",105,Brunei,1347152.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",106,Myanmar,150006823.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",107,Cambodia,1101134.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",131,Saudi Arabia,88006384.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",134,Sri Lanka,4131940.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",247,Tanzania,24966439.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",302,Denmark,19599320.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",311,Portugal,17361237.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",322,Iceland,68916923.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",334,Estonia,7213636.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",335,Latvia,2012399.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",402,Argentina,65277728.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",412,Chile,432663547.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",413,Colombia,466267.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",419,Ecuador,1964833912.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",432,Panama,40878.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",434,Peru,15890973.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",445,Venezuela,12303585.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",609,New Zealand,233134194.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",611,Papua New Guinea,11169501.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",146,Kyrgyzstan,3536582.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",302,Denmark,33672424.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",311,Portugal,362.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",330,Sweden,518905.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",331,Switzerland,6583687.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",347,Ukraine,849230.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",352,Czechia（Czech Republic）,506573.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",402,Argentina,18205017.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",412,Chile,2938095.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",609,New Zealand,3593606661.0
5,"roducts of animal origin,not elsewhere specified or included",103,Bangladesh,719046.0
5,"roducts of animal origin,not elsewhere specified or included",106,Myanmar,1425351.0
5,"roducts of animal origin,not elsewhere specified or included",114,Iraq,363842.0
5,"roducts of animal origin,not elsewhere specified or included",134,Sri Lanka,12415.0
5,"roducts of animal origin,not elsewhere specified or included",215,Egypt,565967.0
5,"roducts of animal origin,not elsewhere specified or included",232,Morocco,186021.0
5,"roducts of animal origin,not elsewhere specified or included",236,Nigeria,4852722.0
5,"roducts of animal origin,not elsewhere specified or included",247,Tanzania,675635.0
5,"roducts of animal origin,not elsewhere specified or included",302,Denmark,25055041.0
5,"roducts of animal origin,not elsewhere specified or included",347,Ukraine,3334018.0
5,"roducts of animal origin,not elsewhere specified or included",352,Czechia（Czech Republic）,10458896.0
5,"roducts of animal origin,not elsewhere specified or included",419,Ecuador,164018.0
5,"roducts of animal origin,not elsewhere specified or included",609,New Zealand,116830778.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",115,Israel,107260.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",247,Tanzania,204259.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",311,Portugal,541291.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",412,Chile,2053636.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",413,Colombia,3743303.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",419,Ecuador,2230164.0
6,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",609,New Zealand,165595.0
7,Edible vegetables and certain roots and tubers,106,Myanmar,89720629.0
7,Edible vegetables and certain roots and tubers,107,Cambodia,548507.0
7,Edible vegetables and certain roots and tubers,412,Chile,202662.0
7,Edible vegetables and certain roots and tubers,609,New Zealand,30224445.0
8,Edible fruit and nuts; peel of citrus fruit or melons,101,Afghanistan,44405723.0
8,Edible fruit and nuts; peel of citrus fruit or melons,106,Myanmar,19747313.0
8,Edible fruit and nuts; peel of citrus fruit or melons,107,Cambodia,140609385.0
8,Edible fruit and nuts; peel of citrus fruit or melons,131,Saudi Arabia,7285433.0
8,Edible fruit and nuts; peel of citrus fruit or melons,134,Sri Lanka,332812.0
8,Edible fruit and nuts; peel of citrus fruit or melons,215,Egypt,7973199.0
8,Edible fruit and nuts; peel of citrus fruit or melons,247,Tanzania,3996992.0
8,Edible fruit and nuts; peel of citrus fruit or melons,330,Sweden,2274900.0
8,Edible fruit and nuts; peel of citrus fruit or melons,347,Ukraine,5132642.0
8,Edible fruit and nuts; peel of citrus fruit or melons,402,Argentina,26392582.0
8,Edible fruit and nuts; peel of citrus fruit or melons,412,Chile,12598784166.0
8,Edible fruit and nuts; peel of citrus fruit or melons,419,Ecuador,110082426.0
8,Edible fruit and nuts; peel of citrus fruit or melons,434,Peru,379026398.0
8,Edible fruit and nuts; peel of citrus fruit or melons,609,New Zealand,87767006.0
9,"Coffee, tea, maté and spices",106,Myanmar,2065106.0
9,"Coffee, tea, maté and spices",121,"Macao,China",20001.0
9,"Coffee, tea, maté and spices",134,Sri Lanka,29381019.0
9,"Coffee, tea, maté and spices",215,Egypt,622.0
9,"Coffee, tea, maté and spices",228,Malawi,2194.0
9,"Coffee, tea, maté and spices",232,Morocco,106065.0
9,"Coffee, tea, maté and spices",238,Rwanda,4617872.0
9,"Coffee, tea, maté and spices",247,Tanzania,10499877.0
9,"Coffee, tea, maté and spices",302,Denmark,8432.0
9,"Coffee, tea, maté and spices",311,Portugal,734182.0
9,"Coffee, tea, maté and spices",330,Sweden,74950.0
9,"Coffee, tea, maté and spices",331,Switzerland,16780723.0
9,"Coffee, tea, maté and spices",413,Colombia,90969934.0
9,"Coffee, tea, maté and spices",416,Cuba,3448.0
9,"Coffee, tea, maté and spices",419,Ecuador,98296.0
9,"Coffee, tea, maté and spices",426,Honduras,2484.0
9,"Coffee, tea, maté and spices",432,Panama,360648.0
9,"Coffee, tea, maté and spices",434,Peru,4521712.0
9,"Coffee, tea, maté and spices",609,New Zealand,55812.0
9,"Coffee, tea, maté and spices",611,Papua New Guinea,8732316.0
10,Cereals,106,Myanmar,262985591.0
10,Cereals,107,Cambodia,10308326.0
10,Cereals,302,Denmark,11597826.0
10,Cereals,347,Ukraine,10466025.0
10,Cereals,352,Czechia（Czech Republic）,4758.0
10,Cereals,402,Argentina,311408703.0
10,Cereals,434,Peru,5869256.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,107,Cambodia,13799786.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,302,Denmark,10186056.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,334,Estonia,31521.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,412,Chile,3539708.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,434,Peru,4000.0
11,Products of the milling industry;malt;starches; inulin; wheat gluten,609,New Zealand,219234.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",103,Bangladesh,5415662.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",106,Myanmar,351994474.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",115,Israel,3921136.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",134,Sri Lanka,180009.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",215,Egypt,132341.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",232,Morocco,364917.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",236,Nigeria,4091022.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",246,Sudan,84694326.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",247,Tanzania,31222794.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",248,Togo,19341488.0
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder",302,Denmark,6437501.0
