Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,,124,Mongolia,130482.0
1,,129,Philippines,114890.0
1,,244,South Africa,15166428.0
1,,301,Belgium,6917018.0
1,,305,France,8424111.0
1,,306,Ireland,496417.0
1,,309,Netherlands,4674213.0
1,,444,Uruguay,1107393.0
1,,501,Canada,5983607.0
2,,124,Mongolia,34474203.0
2,,244,South Africa,13615274.0
2,,301,Belgium,14263712.0
2,,305,France,118391721.0
2,,306,Ireland,43627283.0
2,,307,Italy,2068188.0
2,,309,Netherlands,169557528.0
2,,312,Spain,316806589.0
2,,318,Finland,1816032.0
2,,340,Belarus,999305.0
2,,410,Brazil,1852092773.0
2,,415,Costa Rica,12442306.0
2,,429,Mexico,1058486.0
2,,444,Uruguay,435572931.0
2,,501,Canada,261890192.0
3,,123,Maldives,61506.0
3,,127,Pakistan,18522638.0
3,,129,Philippines,59458394.0
3,,137,Türkiye,3128142.0
3,,220,Ghana,522950.0
3,,224,Kenya,2102517.0
3,,227,Madagascar,12381260.0
3,,233,Mozambique,21652633.0
3,,241,Seychelles,66373.0
3,,244,South Africa,7033100.0
3,,250,Uganda,676517.0
3,,305,France,47996393.0
3,,306,Ireland,22003415.0
3,,307,Italy,27918.0
3,,309,Netherlands,12973735.0
3,,312,Spain,51988621.0
3,,326,Norway,417920983.0
3,,327,Poland,2176639.0
3,,357,Faroe Islands,68615640.0
3,,410,Brazil,16594997.0
3,,427,Jamaica,188205.0
3,,429,Mexico,41153192.0
3,,444,Uruguay,8049226.0
3,,501,Canada,799889114.0
3,,503,Greenland,149791038.0
3,,621,Marshall Islands,15262080.0
4,,109,Democratic People's Republic of Korea,2746.0
4,,301,Belgium,22575589.0
4,,305,France,276850167.0
4,,306,Ireland,42630795.0
4,,307,Italy,22560943.0
4,,309,Netherlands,116719432.0
4,,310,Greece,503491.0
4,,312,Spain,53067603.0
4,,315,Austria,25201259.0
4,,316,Bulgaria,1715.0
4,,318,Finland,24287214.0
4,,321,Hungary,7055.0
4,,327,Poland,42130831.0
4,,336,Lithuania,546678.0
4,,340,Belarus,38840636.0
4,,350,Slovenia,1153499.0
4,,410,Brazil,2537479.0
4,,429,Mexico,821681.0
4,,444,Uruguay,10018801.0
4,,501,Canada,570851.0
5,,124,Mongolia,1598180.0
5,,127,Pakistan,4304197.0
5,,129,Philippines,52782.0
5,,224,Kenya,244107.0
5,,244,South Africa,1909293.0
5,,250,Uganda,41551.0
5,,301,Belgium,438732.0
5,,305,France,8058187.0
5,,306,Ireland,2797359.0
5,,307,Italy,2272150.0
