商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,110,中国香港,410173496.0
1,第1章   活动物,116,日本,7083839.0
1,第1章   活动物,141,越南,28179675.0
1,第1章   活动物,303,英国,2071.0
1,第1章   活动物,502,美国,922510.0
1,第1章   活动物,601,澳大利亚,43924519.0
2,第2章   肉及食用杂碎,136,泰国,310782024.0
2,第2章   肉及食用杂碎,303,英国,138777433.0
2,第2章   肉及食用杂碎,344,俄罗斯,474050821.0
2,第2章   肉及食用杂碎,502,美国,377029919.0
2,第2章   肉及食用杂碎,601,澳大利亚,1845130438.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,42775071.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,717546564.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,400030301.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,79558913.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,116,日本,69456.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,119,老挝,854361.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,118331974.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,126,阿曼,31022099.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,2152589.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,97307124.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,248022129.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,816939356.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,142,中国,671473.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,88563692.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,804098.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,230,毛里塔尼亚,4886692.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,234,纳米比亚,31113.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,240,塞内加尔,10743736.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,303,英国,111426357.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,304,德国,1646114.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,324,马耳他,5924601.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,344,俄罗斯,1306194090.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,424,圭亚那,901477.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,441,苏里南,4023802.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,502,美国,456593032.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,601,澳大利亚,132148145.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,112,印度尼西亚,117842993.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,113,伊朗,1581088.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,122,马来西亚,88359640.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,132,新加坡,3889553.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,133,韩国,3741434.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,136,泰国,1248660.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,141,越南,16313361.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,145,哈萨克斯坦,1517871.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,303,英国,41037460.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,304,德国,182356529.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,344,俄罗斯,9349940.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,358,塞尔维亚,35313.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,502,美国,68344462.0
