商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,110,中国香港,299087128.0
1,第1章   活动物,116,日本,14505057.0
1,第1章   活动物,141,越南,19404000.0
1,第1章   活动物,303,英国,1338.0
1,第1章   活动物,502,美国,1275331.0
1,第1章   活动物,601,澳大利亚,48171160.0
2,第2章   肉及食用杂碎,136,泰国,337135081.0
2,第2章   肉及食用杂碎,149,乌兹别克斯坦,1624350.0
2,第2章   肉及食用杂碎,234,纳米比亚,1156451.0
2,第2章   肉及食用杂碎,303,英国,162150542.0
2,第2章   肉及食用杂碎,344,俄罗斯,525169110.0
2,第2章   肉及食用杂碎,502,美国,246811594.0
2,第2章   肉及食用杂碎,601,澳大利亚,1989607427.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,110,中国香港,1819704.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,111,印度,646627152.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,112,印度尼西亚,550567537.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,113,伊朗,73002770.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,122,马来西亚,130644278.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,126,阿曼,14957443.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,132,新加坡,4843536.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,133,韩国,86983317.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,136,泰国,232909524.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,141,越南,921561880.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,142,中国,24042330.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,143,中国台湾,94026685.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,145,哈萨克斯坦,554056.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,230,毛里塔尼亚,15065943.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,240,塞内加尔,16525221.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,303,英国,98541611.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,304,德国,3230008.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,324,马耳他,1796082.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,344,俄罗斯,1568870452.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,401,安提瓜和巴布达,1103630.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,424,圭亚那,1158237.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,441,苏里南,939340.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,502,美国,515572760.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,601,澳大利亚,173016684.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,112,印度尼西亚,110421736.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,122,马来西亚,82619188.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,132,新加坡,5203254.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,133,韩国,4008346.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,136,泰国,2944887.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,141,越南,16205634.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,142,中国,302695.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,143,中国台湾,10970.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,145,哈萨克斯坦,270987.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,303,英国,55631941.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,304,德国,172597971.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,344,俄罗斯,6478631.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,358,塞尔维亚,178404.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,502,美国,172244126.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,601,澳大利亚,387335828.0
5,第5章   其他动物产品,110,中国香港,295.0
5,第5章   其他动物产品,111,印度,510121.0
5,第5章   其他动物产品,112,印度尼西亚,5860140.0
5,第5章   其他动物产品,116,日本,3523647.0
5,第5章   其他动物产品,122,马来西亚,418629.0
5,第5章   其他动物产品,133,韩国,13345099.0
5,第5章   其他动物产品,136,泰国,22078354.0
5,第5章   其他动物产品,139,也门,224890.0
5,第5章   其他动物产品,141,越南,28509247.0
5,第5章   其他动物产品,143,中国台湾,75232219.0
5,第5章   其他动物产品,145,哈萨克斯坦,2240105.0
5,第5章   其他动物产品,149,乌兹别克斯坦,10015821.0
5,第5章   其他动物产品,206,喀麦隆,120807.0
5,第5章   其他动物产品,240,塞内加尔,403620.0
5,第5章   其他动物产品,249,突尼斯,181412.0
5,第5章   其他动物产品,303,英国,979652.0
5,第5章   其他动物产品,304,德国,3879352.0
5,第5章   其他动物产品,344,俄罗斯,8332698.0
5,第5章   其他动物产品,502,美国,127493617.0
5,第5章   其他动物产品,601,澳大利亚,31462710.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,111,印度,574384.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,112,印度尼西亚,286327.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,113,伊朗,10764.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,116,日本,3207969.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,119,老挝,1108863.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,122,马来西亚,299794.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,133,韩国,47824.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,136,泰国,7579235.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,141,越南,509039.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,143,中国台湾,295687.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,206,喀麦隆,1118.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,217,埃塞俄比亚,382399.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,304,德国,208225.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,440,萨尔瓦多,51492.0
