Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,,110,"Hong Kong,China",93328.0
1,,112,Indonesia,935884.0
1,,116,Japan,4685554.0
1,,132,Singapore,515.0
1,,141,Viet Nam,757416.0
1,,143,"Taiwan,China",203669.0
1,,202,Angola,2685384.0
1,,303,United Kingdom,2281362.0
1,,304,Germany,102708.0
1,,424,Guyana,1237601.0
1,,441,Suriname,1103783.0
1,,502,United States,7802407.0
1,,601,Australia,287690698.0
2,,136,Thailand,38261132.0
2,,303,United Kingdom,57932675.0
2,,304,Germany,281299134.0
2,,502,United States,126643913.0
2,,601,Australia,939323893.0
3,,111,India,178556327.0
3,,112,Indonesia,324511837.0
3,,113,Iran,2909496.0
3,,116,Japan,145352049.0
3,,122,Malaysia,59612507.0
3,,132,Singapore,2323826.0
3,,133,Republic of Korea,34128394.0
3,,136,Thailand,135116548.0
3,,139,Yemen,677575.0
3,,141,Viet Nam,343239216.0
3,,142,China,6869288.0
3,,143,"Taiwan,China",118639319.0
3,,145,Kazakhstan,5627853.0
3,,230,Mauritania,12652284.0
3,,234,Namibia,2111783.0
3,,240,Senegal,10559921.0
3,,243,Somalia,19352000.0
3,,303,United Kingdom,63217117.0
3,,304,Germany,26100456.0
3,,344,Russia,1873778055.0
3,,424,Guyana,1809841.0
3,,441,Suriname,7299.0
3,,502,United States,1005988408.0
3,,601,Australia,359629962.0
4,,110,"Hong Kong,China",3188339.0
4,,112,Indonesia,118417022.0
4,,116,Japan,767341.0
4,,122,Malaysia,55646449.0
4,,132,Singapore,1911527.0
4,,133,Republic of Korea,10126504.0
4,,136,Thailand,5224235.0
4,,143,"Taiwan,China",3556689.0
4,,303,United Kingdom,36827304.0
4,,304,Germany,163895576.0
4,,344,Russia,436457.0
4,,502,United States,138202243.0
4,,601,Australia,249906006.0
5,,111,India,965657.0
5,,112,Indonesia,3581009.0
5,,116,Japan,3742900.0
5,,122,Malaysia,4116833.0
5,,133,Republic of Korea,3848468.0
5,,136,Thailand,11987630.0
5,,141,Viet Nam,5159654.0
5,,142,China,42257.0
5,,143,"Taiwan,China",43148203.0
5,,145,Kazakhstan,1911222.0
5,,149,Uzbekistan,32666.0
5,,202,Angola,41314.0
5,,223,Cote d'lvoire,62659.0
5,,240,Senegal,362527.0
5,,249,Tunisia,145450.0
5,,303,United Kingdom,1126200.0
5,,304,Germany,25996326.0
5,,344,Russia,6847856.0
5,,502,United States,77390758.0
5,,601,Australia,26245485.0
6,,111,India,74166.0
6,,112,Indonesia,595234.0
6,,116,Japan,1109099.0
6,,122,Malaysia,107524.0
6,,133,Republic of Korea,169775.0
6,,136,Thailand,10590631.0
6,,141,Viet Nam,2019298.0
6,,143,"Taiwan,China",607895.0
6,,217,Ethiopia,1353564.0
6,,223,Cote d'lvoire,31122.0
6,,249,Tunisia,250.0
6,,304,Germany,63829.0
6,,358,Serbia,728.0
6,,502,United States,2382469.0
6,,601,Australia,1545297.0
7,,110,"Hong Kong,China",12613.0
7,,111,India,23195569.0
7,,112,Indonesia,18745277.0
7,,116,Japan,118.0
7,,120,Lebanon,19138.0
7,,122,Malaysia,275.0
7,,133,Republic of Korea,76232.0
7,,136,Thailand,324328168.0
7,,141,Viet Nam,28759129.0
7,,142,China,522558.0
7,,143,"Taiwan,China",2059439.0
7,,149,Uzbekistan,1805839.0
7,,303,United Kingdom,2296689.0
7,,304,Germany,1254.0
7,,502,United States,14550645.0
7,,601,Australia,9420946.0
8,,110,"Hong Kong,China",811055.0
8,,112,Indonesia,23311658.0
8,,113,Iran,30101813.0
8,,116,Japan,3326433.0
8,,122,Malaysia,22831423.0
8,,132,Singapore,160.0
8,,133,Republic of Korea,32812536.0
8,,136,Thailand,1397543584.0
8,,141,Viet Nam,503591214.0
8,,142,China,226.0
8,,143,"Taiwan,China",36898948.0
8,,149,Uzbekistan,7812830.0
8,,303,United Kingdom,30980.0
8,,304,Germany,800065.0
8,,337,Georgia,1098.0
8,,344,Russia,5494712.0
8,,358,Serbia,507606.0
8,,502,United States,195935847.0
8,,601,Australia,455252059.0
9,,110,"Hong Kong,China",1859593.0
9,,111,India,36792530.0
9,,112,Indonesia,9800683.0
9,,113,Iran,12879.0
9,,116,Japan,6106707.0
9,,122,Malaysia,34895031.0
9,,126,Oman,972.0
9,,132,Singapore,66390.0
9,,133,Republic of Korea,903579.0
9,,136,Thailand,1277170.0
9,,139,Yemen,27542.0
9,,141,Viet Nam,206406841.0
9,,142,China,8318566.0
9,,143,"Taiwan,China",57595968.0
9,,145,Kazakhstan,144599.0
9,,205,Burundi,2401798.0
9,,217,Ethiopia,10030989.0
9,,303,United Kingdom,9404741.0
9,,304,Germany,1949252.0
9,,338,Armenia,6533.0
9,,351,Croatia,436.0
9,,440,El Salvador,92409.0
9,,502,United States,5503324.0
9,,601,Australia,866693.0
10,,116,Japan,449447.0
10,,119,Lao,72022514.0
10,,133,Republic of Korea,112663.0
10,,136,Thailand,191043763.0
10,,141,Viet Nam,331838423.0
10,,142,China,30.0
