Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,Live animals,116,Japan,4896206.0
1,Live animals,143,"Taiwan,China",330449.0
1,Live animals,303,United Kingdom,14295.0
1,Live animals,304,Germany,9842.0
1,Live animals,424,Guyana,20409.0
1,Live animals,502,United States,4293250.0
1,Live animals,601,Australia,278095369.0
2,Meat and edible meat offal,136,Thailand,174220682.0
2,Meat and edible meat offal,234,Namibia,5470751.0
2,Meat and edible meat offal,303,United Kingdom,193570885.0
2,Meat and edible meat offal,304,Germany,630374057.0
2,Meat and edible meat offal,344,Russia,182641212.0
2,Meat and edible meat offal,358,Serbia,366079.0
2,Meat and edible meat offal,502,United States,1539985271.0
2,Meat and edible meat offal,601,Australia,788026812.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",110,"Hong Kong,China",13964751.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",111,India,365269163.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",112,Indonesia,389543607.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",113,Iran,1909410.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",116,Japan,101829630.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",122,Malaysia,111401845.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",132,Singapore,4034212.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",133,Republic of Korea,40078973.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",136,Thailand,103937268.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",141,Viet Nam,800370353.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",142,China,17852185.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",143,"Taiwan,China",59402420.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",230,Mauritania,6053690.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",231,Mauritius,594541.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",234,Namibia,154027.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",240,Senegal,4499787.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",303,United Kingdom,12137337.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",304,Germany,13382989.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",344,Russia,952419024.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",424,Guyana,1417447.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",441,Suriname,1632113.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",502,United States,525598113.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",601,Australia,418612400.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",110,"Hong Kong,China",50056.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",112,Indonesia,271143934.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",116,Japan,1434032.0
4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",122,Malaysia,89822858.0
