商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
2,第2章   肉及食用杂碎,302,丹麦,173564519.0
2,第2章   肉及食用杂碎,311,葡萄牙,8601603.0
2,第2章   肉及食用杂碎,331,瑞士,9200100.0
2,第2章   肉及食用杂碎,347,乌克兰,25525909.0
2,第2章   肉及食用杂碎,402,阿根廷,1238525226.0
2,第2章   肉及食用杂碎,412,智利,173872387.0
2,第2章   肉及食用杂碎,413,哥伦比亚,101085275.0
2,第2章   肉及食用杂碎,432,巴拿马,3951867.0
2,第2章   肉及食用杂碎,609,新西兰,620526672.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,64358659.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,126002094.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,131,沙特阿拉伯,91018573.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,5636226.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,4639070.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,15989471.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,11522220.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,15897481.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,85765255.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,17198913.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,4195180.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,243983363.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,198958704.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,312882.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,2294451985.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,432,巴拿马,1132284.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,555730039.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,445,委内瑞拉,644473.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,602,库克群岛,2599821.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,608,瓦努阿图,132924499.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,184988695.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,5960707.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,302,丹麦,80117331.0
