商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,107,柬埔寨,80240000.0
1,第1章   活动物,302,丹麦,15256718.0
1,第1章   活动物,402,阿根廷,4039669.0
2,第2章   肉及食用杂碎,146,吉尔吉斯斯坦,813599.0
2,第2章   肉及食用杂碎,302,丹麦,268335717.0
2,第2章   肉及食用杂碎,311,葡萄牙,7599892.0
2,第2章   肉及食用杂碎,331,瑞士,6347797.0
2,第2章   肉及食用杂碎,347,乌克兰,19889356.0
2,第2章   肉及食用杂碎,402,阿根廷,1379925827.0
2,第2章   肉及食用杂碎,412,智利,174208566.0
2,第2章   肉及食用杂碎,413,哥伦比亚,29141251.0
2,第2章   肉及食用杂碎,432,巴拿马,6328945.0
2,第2章   肉及食用杂碎,609,新西兰,820295662.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,60726748.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,707632.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,132604430.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,4506164.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,215,埃及,263324.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,4490492.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,19524372.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,13730497.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,21099344.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,120084447.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,6753444.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,2109462.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,318443342.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,143881087.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,780070.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,2388179594.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,432,巴拿马,417223.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,1000157023.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,445,委内瑞拉,1283367.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,602,库克群岛,1648319.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,608,瓦努阿图,90859660.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,227039752.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,5509555.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,620,密克罗尼西亚联邦,12252523.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,302,丹麦,87963103.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,311,葡萄牙,483.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,330,瑞典,7132057.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,331,瑞士,11958656.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,347,乌克兰,1724729.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,353,斯洛伐克,6794.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,402,阿根廷,19277717.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,412,智利,4303868.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,609,新西兰,2982670762.0
5,第5章   其他动物产品,103,孟加拉国,468386.0
5,第5章   其他动物产品,106,缅甸,257400.0
5,第5章   其他动物产品,114,伊拉克,387574.0
5,第5章   其他动物产品,215,埃及,924566.0
5,第5章   其他动物产品,232,摩洛哥,405486.0
5,第5章   其他动物产品,236,尼日利亚,5349460.0
5,第5章   其他动物产品,247,坦桑尼亚,97282.0
5,第5章   其他动物产品,302,丹麦,17912074.0
5,第5章   其他动物产品,322,冰岛,490479.0
5,第5章   其他动物产品,328,罗马尼亚,201574.0
5,第5章   其他动物产品,347,乌克兰,941020.0
5,第5章   其他动物产品,609,新西兰,135781216.0
5,第5章   其他动物产品,623,法属波利尼西亚,275250.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,115,以色列,158358.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,134,斯里兰卡,109.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,247,坦桑尼亚,276064.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,311,葡萄牙,38961.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,412,智利,2385772.0
