商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,107,柬埔寨,163156000.0
2,第2章   肉及食用杂碎,146,吉尔吉斯斯坦,1022080.0
2,第2章   肉及食用杂碎,302,丹麦,145960002.0
2,第2章   肉及食用杂碎,311,葡萄牙,4704057.0
2,第2章   肉及食用杂碎,331,瑞士,6689229.0
2,第2章   肉及食用杂碎,347,乌克兰,7025761.0
2,第2章   肉及食用杂碎,402,阿根廷,1085894598.0
2,第2章   肉及食用杂碎,412,智利,170849936.0
2,第2章   肉及食用杂碎,413,哥伦比亚,4482887.0
2,第2章   肉及食用杂碎,432,巴拿马,4060430.0
2,第2章   肉及食用杂碎,609,新西兰,745359162.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,45472773.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,117748045.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,131,沙特阿拉伯,1715505.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,7778762.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,232,摩洛哥,585158.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,26094872.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,27849437.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,32186913.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,108857253.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,21228544.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,326070072.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,160932078.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,394740.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,2227231984.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,870540407.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,445,委内瑞拉,6996318.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,608,瓦努阿图,159450354.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,207031151.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,10104693.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,620,密克罗尼西亚联邦,70995613.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,146,吉尔吉斯斯坦,495636.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,302,丹麦,38699868.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,311,葡萄牙,3695.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,331,瑞士,4465400.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,347,乌克兰,2255226.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,402,阿根廷,15860712.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,412,智利,2221955.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,609,新西兰,2868113039.0
5,第5章   其他动物产品,103,孟加拉国,1536037.0
5,第5章   其他动物产品,106,缅甸,1433912.0
5,第5章   其他动物产品,146,吉尔吉斯斯坦,211643.0
5,第5章   其他动物产品,215,埃及,194332.0
5,第5章   其他动物产品,236,尼日利亚,754498.0
5,第5章   其他动物产品,247,坦桑尼亚,527010.0
5,第5章   其他动物产品,302,丹麦,23991526.0
5,第5章   其他动物产品,322,冰岛,842950.0
5,第5章   其他动物产品,347,乌克兰,3132795.0
5,第5章   其他动物产品,426,洪都拉斯,392512.0
5,第5章   其他动物产品,609,新西兰,156251109.0
5,第5章   其他动物产品,613,所罗门群岛,108576.0
5,第5章   其他动物产品,623,法属波利尼西亚,191109.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,115,以色列,6367.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,247,坦桑尼亚,283647.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,311,葡萄牙,66754.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,347,乌克兰,11870.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,412,智利,10680550.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,413,哥伦比亚,3769999.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,419,厄瓜多尔,1078918.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,434,秘鲁,6515.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,609,新西兰,10667849.0
7,第7章   食用蔬菜、根及块茎,106,缅甸,426992034.0
7,第7章   食用蔬菜、根及块茎,107,柬埔寨,7521667.0
7,第7章   食用蔬菜、根及块茎,117,约旦,9450.0
7,第7章   食用蔬菜、根及块茎,215,埃及,136240.0
7,第7章   食用蔬菜、根及块茎,330,瑞典,1299779.0
7,第7章   食用蔬菜、根及块茎,402,阿根廷,16709935.0
7,第7章   食用蔬菜、根及块茎,412,智利,193367.0
7,第7章   食用蔬菜、根及块茎,609,新西兰,17554297.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,101,阿富汗,1924573.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,103,孟加拉国,15604.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,106,缅甸,11075809.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,107,柬埔寨,122605522.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,131,沙特阿拉伯,3266009.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,134,斯里兰卡,329335.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,215,埃及,148039930.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,232,摩洛哥,457323.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,247,坦桑尼亚,6534906.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,330,瑞典,7459447.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,402,阿根廷,2679186.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,412,智利,176700188.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,419,厄瓜多尔,189361642.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,434,秘鲁,109209375.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,609,新西兰,884170927.0
9,第9章   咖啡、茶、马黛茶及调味香料,106,缅甸,50547460.0
9,第9章   咖啡、茶、马黛茶及调味香料,121,中国澳门,82328.0
9,第9章   咖啡、茶、马黛茶及调味香料,134,斯里兰卡,38583313.0
9,第9章   咖啡、茶、马黛茶及调味香料,215,埃及,200296.0
9,第9章   咖啡、茶、马黛茶及调味香料,228,马拉维,836401.0
9,第9章   咖啡、茶、马黛茶及调味香料,232,摩洛哥,441776.0
9,第9章   咖啡、茶、马黛茶及调味香料,238,卢旺达,8342607.0
9,第9章   咖啡、茶、马黛茶及调味香料,247,坦桑尼亚,1384684.0
