Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,Live animals,124,Mongolia,186770.0
1,Live animals,129,Philippines,166216.0
1,Live animals,244,South Africa,1915780.0
1,Live animals,252,Democratic Republic of Congo,215424.0
1,Live animals,301,Belgium,9254909.0
1,Live animals,305,France,481671.0
1,Live animals,309,Netherlands,3382823.0
1,Live animals,312,Spain,4244760.0
1,Live animals,315,Austria,570.0
1,Live animals,327,Poland,7107887.0
2,Meat and edible meat offal,124,Mongolia,66913275.0
2,Meat and edible meat offal,244,South Africa,31769497.0
2,Meat and edible meat offal,305,France,282987219.0
2,Meat and edible meat offal,306,Ireland,164716950.0
2,Meat and edible meat offal,307,Italy,2124995.0
2,Meat and edible meat offal,309,Netherlands,626814274.0
2,Meat and edible meat offal,312,Spain,1180204041.0
2,Meat and edible meat offal,315,Austria,19267570.0
2,Meat and edible meat offal,318,Finland,27536760.0
2,Meat and edible meat offal,321,Hungary,7942993.0
2,Meat and edible meat offal,327,Poland,47461571.0
2,Meat and edible meat offal,340,Belarus,73323143.0
2,Meat and edible meat offal,408,Bolivia,7267723.0
2,Meat and edible meat offal,410,Brazil,3883899923.0
2,Meat and edible meat offal,415,Costa Rica,54069404.0
2,Meat and edible meat offal,429,Mexico,69471717.0
2,Meat and edible meat offal,444,Uruguay,827277260.0
2,Meat and edible meat offal,501,Canada,4995842.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",123,Maldives,56851.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",127,Pakistan,137113427.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",129,Philippines,38985749.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",137,Türkiye,17229544.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",220,Ghana,1636701.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",224,Kenya,5344620.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",227,Madagascar,13683857.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",233,Mozambique,11200919.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",244,South Africa,8110792.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",250,Uganda,703260.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",305,France,51486334.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",306,Ireland,19652414.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",307,Italy,2503623.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",309,Netherlands,23364455.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",312,Spain,57762330.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",318,Finland,86315.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",326,Norway,374208576.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",327,Poland,1611550.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",336,Lithuania,7946357.0
