商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,305,法国,13793423.0
1,第1章   活动物,312,西班牙,14792480.0
1,第1章   活动物,315,奥地利,98666.0
1,第1章   活动物,501,加拿大,10227.0
2,第2章   肉及食用杂碎,124,蒙古,23000000.0
2,第2章   肉及食用杂碎,244,南非,1650660.0
2,第2章   肉及食用杂碎,301,比利时,26540197.0
2,第2章   肉及食用杂碎,305,法国,251768361.0
2,第2章   肉及食用杂碎,306,爱尔兰,67542800.0
2,第2章   肉及食用杂碎,309,荷兰,266998657.0
2,第2章   肉及食用杂碎,312,西班牙,934088580.0
2,第2章   肉及食用杂碎,315,奥地利,9935030.0
2,第2章   肉及食用杂碎,318,芬兰,18584767.0
2,第2章   肉及食用杂碎,340,白俄罗斯,58949600.0
2,第2章   肉及食用杂碎,408,玻利维亚,348486892.0
2,第2章   肉及食用杂碎,410,巴西,5382200969.0
2,第2章   肉及食用杂碎,415,哥斯达黎加,22128618.0
2,第2章   肉及食用杂碎,431,尼加拉瓜,1947389.0
2,第2章   肉及食用杂碎,444,乌拉圭,454491606.0
2,第2章   肉及食用杂碎,501,加拿大,195235633.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,123,马尔代夫,25225.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,127,巴基斯坦,206561351.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,129,菲律宾,59824531.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,137,土耳其,5948947.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,220,加纳,418755.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,224,肯尼亚,7718913.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,227,马达加斯加,377347.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,233,莫桑比克,13785646.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,244,南非,11373896.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,250,乌干达,3658716.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,305,法国,25063772.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,306,爱尔兰,35072055.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,309,荷兰,13500392.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,310,希腊,1403933.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,312,西班牙,96443538.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,326,挪威,721331241.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,327,波兰,5496722.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,357,法罗群岛,70661398.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,410,巴西,8392613.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,429,墨西哥,27551865.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,431,尼加拉瓜,8002311.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,444,乌拉圭,51510710.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,501,加拿大,278947568.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,503,格陵兰,150036588.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,127,巴基斯坦,1511819.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,137,土耳其,3841415.0
