Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,Live animals,229,Mali,2094.0
1,Live animals,302,Denmark,34929.0
1,Live animals,311,Portugal,1090972.0
1,Live animals,330,Sweden,1215.0
1,Live animals,331,Switzerland,21227.0
1,Live animals,352,Czechia（Czech Republic）,273409.0
1,Live animals,353,Slovakia,35598.0
1,Live animals,609,New Zealand,26441400.0
2,Meat and edible meat offal,302,Denmark,386045353.0
2,Meat and edible meat offal,328,Romania,5099128.0
2,Meat and edible meat offal,402,Argentina,220819050.0
2,Meat and edible meat offal,412,Chile,145166677.0
2,Meat and edible meat offal,609,New Zealand,482380317.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",103,Bangladesh,43773778.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",105,Brunei,1380830.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",106,Myanmar,17209719.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",107,Cambodia,813213.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",134,Sri Lanka,255095.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",215,Egypt,3585485.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",232,Morocco,4805920.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",247,Tanzania,3346138.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",302,Denmark,6614644.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",311,Portugal,11302074.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",322,Iceland,43983116.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",334,Estonia,4599053.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",402,Argentina,70434750.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",412,Chile,119756822.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",413,Colombia,44975.0
3,"Fish and crustaceans, molluscs and other aquatic invertebrates",416,Cuba,2964387.0
