商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章 活动物,124,蒙古,12504748
1,第1章 活动物,305,法国,35589463
1,第1章 活动物,315,奥地利,7317
1,第1章 活动物,429,墨西哥,160520
1,第1章 活动物,501,加拿大,543024
2,第2章 肉及食用...,124,蒙古,52314600
2,第2章 肉及食用...,244,南非,33909830
2,第2章 肉及食用...,305,法国,384562492
2,第2章 肉及食用...,306,爱尔兰,109367261
2,第2章 肉及食用...,307,意大利,51464157
2,第2章 肉及食用...,309,荷兰,431514909
2,第2章 肉及食用...,312,西班牙,2121557006
2,第2章 肉及食用...,315,奥地利,104837570
2,第2章 肉及食用...,318,芬兰,35078050
2,第2章 肉及食用...,321,匈牙利,1293915
2,第2章 肉及食用...,340,白俄罗斯,68583501
2,第2章 肉及食用...,408,多民族玻利维亚国,51425103
2,第2章 肉及食用...,410,巴西,3966563895
2,第2章 肉及食用...,415,哥斯达黎加,43025178
2,第2章 肉及食用...,429,墨西哥,173492246
2,第2章 肉及食用...,444,乌拉圭,383434341
2,第2章 肉及食用...,501,加拿大,711498146
3,第3章 鱼、甲壳...,123,马尔代夫,75975
3,第3章 鱼、甲壳...,127,巴基斯坦,95917225
3,第3章 鱼、甲壳...,129,菲律宾,55585697
3,第3章 鱼、甲壳...,137,土耳其,468869
3,第3章 鱼、甲壳...,220,加纳,1587242
3,第3章 鱼、甲壳...,224,肯尼亚,5519055
3,第3章 鱼、甲壳...,227,马达加斯加,42298
3,第3章 鱼、甲壳...,233,莫桑比克,4754388
3,第3章 鱼、甲壳...,244,南非,5667235
3,第3章 鱼、甲壳...,305,法国,47696094
3,第3章 鱼、甲壳...,306,爱尔兰,5948581
3,第3章 鱼、甲壳...,309,荷兰,29675356
3,第3章 鱼、甲壳...,312,西班牙,10620202
3,第3章 鱼、甲壳...,326,挪威,217258908
3,第3章 鱼、甲壳...,327,波兰,664031
3,第3章 鱼、甲壳...,357,法罗群岛,27141758
3,第3章 鱼、甲壳...,410,巴西,9909194
3,第3章 鱼、甲壳...,429,墨西哥,180544525
3,第3章 鱼、甲壳...,444,乌拉圭,7288665
3,第3章 鱼、甲壳...,501,加拿大,445412720
3,第3章 鱼、甲壳...,503,格陵兰,228786474
4,第4章 乳品；蛋...,108,塞浦路斯,2608
4,第4章 乳品；蛋...,137,土耳其,8736993
4,第4章 乳品；蛋...,244,南非,43680
4,第4章 乳品；蛋...,301,比利时,21598593
4,第4章 乳品；蛋...,305,法国,213611438
4,第4章 乳品；蛋...,306,爱尔兰,80034088
4,第4章 乳品；蛋...,307,意大利,32188799
4,第4章 乳品；蛋...,309,荷兰,111611243
4,第4章 乳品；蛋...,310,希腊,359797
4,第4章 乳品；蛋...,312,西班牙,51741818
4,第4章 乳品；蛋...,315,奥地利,33597215
4,第4章 乳品；蛋...,316,保加利亚,72159
4,第4章 乳品；蛋...,318,芬兰,39539158
4,第4章 乳品；蛋...,321,匈牙利,855465
4,第4章 乳品；蛋...,327,波兰,89222793
4,第4章 乳品；蛋...,336,立陶宛,4862718
4,第4章 乳品；蛋...,340,白俄罗斯,92735435
4,第4章 乳品；蛋...,350,斯洛文尼亚,2034818
4,第4章 乳品；蛋...,410,巴西,692936
4,第4章 乳品；蛋...,429,墨西哥,436
4,第4章 乳品；蛋...,444,乌拉圭,63804766
4,第4章 乳品；蛋...,501,加拿大,1609892
5,第5章 其他动物...,124,蒙古,52690
5,第5章 其他动物...,127,巴基斯坦,13411564
5,第5章 其他动物...,129,菲律宾,356331
5,第5章 其他动物...,220,加纳,20094
5,第5章 其他动物...,227,马达加斯加,75534
5,第5章 其他动物...,244,南非,2830826
5,第5章 其他动物...,250,乌干达,161291
5,第5章 其他动物...,305,法国,7324752
5,第5章 其他动物...,306,爱尔兰,1573050
5,第5章 其他动物...,307,意大利,939426
5,第5章 其他动物...,309,荷兰,25520664
5,第5章 其他动物...,310,希腊,429254
5,第5章 其他动物...,312,西班牙,26314702
5,第5章 其他动物...,321,匈牙利,1828979
5,第5章 其他动物...,327,波兰,743396
5,第5章 其他动物...,340,白俄罗斯,990851
5,第5章 其他动物...,404,巴哈马,88244
5,第5章 其他动物...,410,巴西,120834
5,第5章 其他动物...,501,加拿大,8695619
6,第6章 活树及其...,137,土耳其,12071
6,第6章 活树及其...,224,肯尼亚,1456252
6,第6章 活树及其...,244,南非,3703926
6,第6章 活树及其...,250,乌干达,276674
6,第6章 活树及其...,254,津巴布韦,28749
