商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,人民币
1,第1章   活动物,302,丹麦,63655.0
1,第1章   活动物,331,瑞士,6980.0
2,第2章   肉及食用杂碎,302,丹麦,205319651.0
2,第2章   肉及食用杂碎,311,葡萄牙,6357924.0
2,第2章   肉及食用杂碎,331,瑞士,7313170.0
2,第2章   肉及食用杂碎,347,乌克兰,13639175.0
2,第2章   肉及食用杂碎,402,阿根廷,1389363493.0
2,第2章   肉及食用杂碎,412,智利,257974408.0
2,第2章   肉及食用杂碎,413,哥伦比亚,140192349.0
2,第2章   肉及食用杂碎,432,巴拿马,1952978.0
2,第2章   肉及食用杂碎,609,新西兰,992805348.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,103,孟加拉国,50299865.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,105,文莱,1347152.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,106,缅甸,150006823.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,107,柬埔寨,1101134.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,131,沙特阿拉伯,88006384.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,134,斯里兰卡,4131940.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,247,坦桑尼亚,24966439.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,302,丹麦,19599320.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,311,葡萄牙,17361237.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,322,冰岛,68916923.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,334,爱沙尼亚,7213636.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,335,拉脱维亚,2012399.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,402,阿根廷,65277728.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,412,智利,432663547.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,413,哥伦比亚,466267.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,419,厄瓜多尔,1965583723.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,432,巴拿马,40878.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,434,秘鲁,15890973.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,445,委内瑞拉,12303585.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,609,新西兰,233134194.0
3,第3章   鱼、甲壳动物、软体动物及其他水生无脊椎动物,611,巴布亚新几内亚,11169501.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,146,吉尔吉斯斯坦,3536582.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,302,丹麦,33672424.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,311,葡萄牙,362.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,330,瑞典,518905.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,331,瑞士,6583687.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,347,乌克兰,849230.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,352,捷克,506573.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,402,阿根廷,18205017.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,412,智利,2938095.0
4,第4章   乳品；蛋品；天然蜂蜜；其他食用动物产品,609,新西兰,3593606661.0
5,第5章   其他动物产品,103,孟加拉国,719046.0
5,第5章   其他动物产品,106,缅甸,1425351.0
5,第5章   其他动物产品,114,伊拉克,363842.0
5,第5章   其他动物产品,134,斯里兰卡,12415.0
5,第5章   其他动物产品,215,埃及,565967.0
5,第5章   其他动物产品,232,摩洛哥,186021.0
5,第5章   其他动物产品,236,尼日利亚,4852722.0
5,第5章   其他动物产品,247,坦桑尼亚,675635.0
5,第5章   其他动物产品,302,丹麦,25055041.0
5,第5章   其他动物产品,347,乌克兰,3334018.0
5,第5章   其他动物产品,352,捷克,10458896.0
5,第5章   其他动物产品,419,厄瓜多尔,164018.0
5,第5章   其他动物产品,609,新西兰,116830778.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,115,以色列,107260.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,247,坦桑尼亚,204259.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,311,葡萄牙,541291.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,412,智利,2053636.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,413,哥伦比亚,3743303.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,419,厄瓜多尔,2230164.0
6,第6章   活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶,609,新西兰,165595.0
7,第7章   食用蔬菜、根及块茎,106,缅甸,89597297.0
7,第7章   食用蔬菜、根及块茎,107,柬埔寨,548507.0
7,第7章   食用蔬菜、根及块茎,412,智利,202662.0
7,第7章   食用蔬菜、根及块茎,609,新西兰,30224445.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,101,阿富汗,44405723.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,106,缅甸,19747313.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,107,柬埔寨,140609385.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,131,沙特阿拉伯,7285433.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,134,斯里兰卡,332812.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,215,埃及,7973199.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,247,坦桑尼亚,3996992.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,330,瑞典,2274900.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,347,乌克兰,5132642.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,402,阿根廷,26392582.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,412,智利,12548594731.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,419,厄瓜多尔,110187189.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,434,秘鲁,379026398.0
8,第8章   食用水果及坚果；甜瓜或柑橘属水果的果皮,609,新西兰,87767006.0
9,第9章   咖啡、茶、马黛茶及调味香料,106,缅甸,2065106.0
9,第9章   咖啡、茶、马黛茶及调味香料,121,中国澳门,20001.0
9,第9章   咖啡、茶、马黛茶及调味香料,134,斯里兰卡,29381019.0
9,第9章   咖啡、茶、马黛茶及调味香料,215,埃及,622.0
9,第9章   咖啡、茶、马黛茶及调味香料,228,马拉维,2194.0
9,第9章   咖啡、茶、马黛茶及调味香料,232,摩洛哥,106065.0
9,第9章   咖啡、茶、马黛茶及调味香料,238,卢旺达,4617872.0
9,第9章   咖啡、茶、马黛茶及调味香料,247,坦桑尼亚,11268599.0
9,第9章   咖啡、茶、马黛茶及调味香料,302,丹麦,8432.0
9,第9章   咖啡、茶、马黛茶及调味香料,311,葡萄牙,734182.0
9,第9章   咖啡、茶、马黛茶及调味香料,330,瑞典,74950.0
9,第9章   咖啡、茶、马黛茶及调味香料,331,瑞士,16780723.0
9,第9章   咖啡、茶、马黛茶及调味香料,413,哥伦比亚,90969934.0
9,第9章   咖啡、茶、马黛茶及调味香料,416,古巴,3448.0
9,第9章   咖啡、茶、马黛茶及调味香料,419,厄瓜多尔,98296.0
9,第9章   咖啡、茶、马黛茶及调味香料,426,洪都拉斯,2484.0
9,第9章   咖啡、茶、马黛茶及调味香料,432,巴拿马,360648.0
9,第9章   咖啡、茶、马黛茶及调味香料,434,秘鲁,4521712.0
9,第9章   咖啡、茶、马黛茶及调味香料,609,新西兰,55812.0
9,第9章   咖啡、茶、马黛茶及调味香料,611,巴布亚新几内亚,8732316.0
10,第10章  谷物,106,缅甸,262985591.0
10,第10章  谷物,107,柬埔寨,10308326.0
10,第10章  谷物,302,丹麦,11597826.0
10,第10章  谷物,347,乌克兰,10466025.0
10,第10章  谷物,352,捷克,4758.0
10,第10章  谷物,402,阿根廷,311408703.0
10,第10章  谷物,434,秘鲁,5869256.0
11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,107,柬埔寨,13799786.0
11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,302,丹麦,10186056.0
11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,334,爱沙尼亚,31521.0
11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,412,智利,3539708.0
11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,434,秘鲁,4000.0
11,第11章  制粉工业产品；麦芽；淀粉；菊粉；面筋,609,新西兰,219234.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,103,孟加拉国,5415662.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,106,缅甸,360754474.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,115,以色列,3921136.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,134,斯里兰卡,180009.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,215,埃及,132341.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,232,摩洛哥,364917.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,236,尼日利亚,4091022.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,246,苏丹,84694326.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,247,坦桑尼亚,31222794.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,248,多哥,19341488.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,302,丹麦,6437501.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,328,罗马尼亚,2501707.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,352,捷克,24847973.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,402,阿根廷,375938323.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,412,智利,100045250.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,423,危地马拉,2827575.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,434,秘鲁,16314796.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,603,斐济,1273126.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,608,瓦努阿图,920439.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,609,新西兰,4147423.0
12,第12章  含油子仁及果实；杂项子仁及果仁；工业用或药用植物；稻草、秸秆及饲料,613,所罗门群岛,1391762.0
13,第13章  虫胶；树胶、树脂及其他植物液、汁,106,缅甸,5301702.0
13,第13章  虫胶；树胶、树脂及其他植物液、汁,115,以色列,463792.0
13,第13章  虫胶；树胶、树脂及其他植物液、汁,246,苏丹,194658.0
13,第13章  虫胶；树胶、树脂及其他植物液、汁,247,坦桑尼亚,1166167.0
13,第13章  虫胶；树胶、树脂及其他植物液、汁,302,丹麦,5504644.0
13,第13章  虫胶；树胶、树脂及其他植物液、汁,325,摩纳哥,13416.0
13,第13章  虫胶；树胶、树脂及其他植物液、汁,331,瑞士,1394811.0
13,第13章  虫胶；树胶、树脂及其他植物液、汁,352,捷克,4038999.0
13,第13章  虫胶；树胶、树脂及其他植物液、汁,402,阿根廷,3934692.0
