Commodity code,Commodity,Trading partner code,Trading partner,Renminbi Yuan
1,,110,"Hong Kong,China",1327.0
1,,112,Indonesia,698871.0
1,,116,Japan,1198542.0
1,,136,Thailand,223425.0
1,,141,Viet Nam,874673.0
1,,143,"Taiwan,China",831603.0
1,,202,Angola,397578.0
1,,303,United Kingdom,1070136.0
1,,304,Germany,2070965.0
1,,344,Russia,116895237.0
1,,424,Guyana,1134091.0
1,,441,Suriname,2612561.0
1,,502,United States,28245836.0
1,,601,Australia,35114452.0
2,,303,United Kingdom,50539037.0
2,,304,Germany,513230102.0
2,,502,United States,906815872.0
2,,601,Australia,834561067.0
3,,110,"Hong Kong,China",1443882.0
3,,111,India,129706143.0
3,,112,Indonesia,292958245.0
3,,113,Iran,1461840.0
3,,116,Japan,151039260.0
3,,122,Malaysia,29416984.0
3,,132,Singapore,1951494.0
3,,133,Republic of Korea,67473213.0
3,,136,Thailand,105041090.0
3,,139,Yemen,1384325.0
3,,141,Viet Nam,211930607.0
3,,142,China,22732261.0
3,,143,"Taiwan,China",123587370.0
3,,145,Kazakhstan,6144514.0
3,,223,Cote d'lvoire,227932.0
3,,230,Mauritania,13207374.0
3,,231,Mauritius,444141.0
3,,234,Namibia,4470090.0
3,,240,Senegal,4318917.0
3,,243,Somalia,12048744.0
3,,303,United Kingdom,61154340.0
3,,304,Germany,6015722.0
3,,344,Russia,817001941.0
3,,441,Suriname,26458.0
3,,502,United States,747113184.0
3,,601,Australia,406268247.0
4,,110,"Hong Kong,China",186973.0
4,,112,Indonesia,102733762.0
4,,116,Japan,35393.0
4,,122,Malaysia,46597550.0
4,,132,Singapore,2202747.0
4,,133,Republic of Korea,7829794.0
4,,136,Thailand,3481158.0
4,,143,"Taiwan,China",1591752.0
4,,303,United Kingdom,28872147.0
4,,304,Germany,166280613.0
4,,344,Russia,2527236.0
4,,502,United States,229909460.0
4,,601,Australia,205253184.0
5,,111,India,877588.0
5,,112,Indonesia,3409221.0
5,,116,Japan,1741217.0
5,,122,Malaysia,2361367.0
5,,132,Singapore,2142.0
5,,133,Republic of Korea,2850107.0
5,,136,Thailand,3955856.0
5,,141,Viet Nam,243236.0
5,,142,China,1763933.0
5,,143,"Taiwan,China",17157524.0
5,,145,Kazakhstan,5185771.0
5,,223,Cote d'lvoire,46978.0
5,,303,United Kingdom,585121.0
5,,304,Germany,27213364.0
5,,344,Russia,6283757.0
5,,502,United States,71439106.0
5,,601,Australia,26526851.0
6,,111,India,67920.0
6,,112,Indonesia,239795.0
6,,113,Iran,218076.0
6,,116,Japan,57998065.0
6,,122,Malaysia,60215.0
6,,125,Nepal,44141.0
6,,133,Republic of Korea,571588.0
6,,136,Thailand,11808731.0
6,,141,Viet Nam,4308402.0
6,,142,China,1086.0
6,,143,"Taiwan,China",3948496.0
6,,217,Ethiopia,1819872.0
6,,223,Cote d'lvoire,16726.0
6,,303,United Kingdom,969706.0
6,,304,Germany,3590668.0
6,,358,Serbia,400.0
6,,440,El Salvador,121684.0
6,,502,United States,1336615.0
6,,601,Australia,486733.0
7,,111,India,6088970.0
7,,112,Indonesia,4626836.0
7,,133,Republic of Korea,9112.0
7,,136,Thailand,825459170.0
7,,141,Viet Nam,230329385.0
7,,142,China,1982211.0
7,,143,"Taiwan,China",1881027.0
7,,303,United Kingdom,2761027.0
7,,304,Germany,59247.0
7,,344,Russia,754657.0
7,,358,Serbia,91717.0
7,,502,United States,17700937.0
7,,601,Australia,8554189.0
8,,111,India,17334.0
8,,112,Indonesia,71980316.0
8,,113,Iran,9780925.0
8,,116,Japan,313479.0
8,,119,Lao,977500.0
8,,122,Malaysia,17625337.0
8,,133,Republic of Korea,638730.0
8,,136,Thailand,496314894.0
8,,141,Viet Nam,530337333.0
8,,142,China,895942.0
8,,143,"Taiwan,China",44034293.0
8,,149,Uzbekistan,17056864.0
8,,304,Germany,167396.0
8,,344,Russia,31611608.0
8,,358,Serbia,444665.0
8,,502,United States,630241194.0
8,,601,Australia,28203731.0
9,,110,"Hong Kong,China",282512.0
9,,111,India,20981856.0
9,,112,Indonesia,22819261.0
9,,113,Iran,4969684.0
9,,116,Japan,3444475.0
9,,119,Lao,17040100.0
9,,122,Malaysia,35470091.0
9,,125,Nepal,21668.0
9,,126,Oman,468.0
9,,132,Singapore,1010156.0
9,,133,Republic of Korea,865072.0
9,,136,Thailand,201584.0
9,,141,Viet Nam,10672663.0
9,,142,China,1188773.0
9,,143,"Taiwan,China",26773304.0
9,,205,Burundi,655712.0
9,,217,Ethiopia,3373522.0
9,,303,United Kingdom,4769530.0
9,,304,Germany,2570953.0
9,,344,Russia,266288.0
9,,440,El Salvador,196871.0
9,,502,United States,15525461.0
9,,601,Australia,885282.0
10,,116,Japan,1117467.0
10,,119,Lao,234350661.0
10,,136,Thailand,482801236.0
10,,141,Viet Nam,412968036.0
10,,142,China,9624.0
10,,143,"Taiwan,China",226303.0
10,,145,Kazakhstan,52395661.0
10,,304,Germany,1635.0
10,,344,Russia,9608434.0
10,,502,United States,248795739.0
10,,601,Australia,690204207.0
11,,111,India,243363.0
11,,112,Indonesia,51176.0
11,,116,Japan,4335515.0
11,,119,Lao,6162517.0
11,,133,Republic of Korea,2851707.0
11,,136,Thailand,420989618.0
11,,141,Viet Nam,184885129.0
11,,142,China,70417.0
11,,143,"Taiwan,China",301105.0
11,,145,Kazakhstan,2058877.0
11,,303,United Kingdom,191556.0
11,,304,Germany,4673782.0
11,,344,Russia,19908784.0
11,,502,United States,11097440.0
11,,601,Australia,3503571.0
12,,111,India,18333251.0
12,,112,Indonesia,146236129.0
12,,116,Japan,66816624.0
12,,119,Lao,18672906.0
12,,122,Malaysia,2501999.0
12,,133,Republic of Korea,32757515.0
12,,136,Thailand,12345881.0
12,,141,Viet Nam,355317.0
12,,142,China,11599573.0
12,,143,"Taiwan,China",1583667.0
12,,145,Kazakhstan,59450494.0
12,,149,Uzbekistan,2399217.0
12,,217,Ethiopia,124615654.0
12,,303,United Kingdom,318937.0
12,,304,Germany,31286670.0
12,,344,Russia,274571758.0
12,,502,United States,17447228160.0
12,,601,Australia,49020416.0
13,,110,"Hong Kong,China",74987.0
13,,111,India,9098502.0
13,,112,Indonesia,31110597.0
13,,113,Iran,459290.0
13,,116,Japan,2439728.0
13,,119,Lao,4484680.0
13,,122,Malaysia,756175.0
13,,132,Singapore,454769.0
13,,133,Republic of Korea,9323591.0
13,,141,Viet Nam,1858586.0
13,,142,China,64155.0
13,,143,"Taiwan,China",2248833.0
13,,148,Turkmenistan,10567425.0
13,,303,United Kingdom,83311.0
13,,304,Germany,6974490.0
13,,502,United States,11418122.0
13,,601,Australia,401479.0
14,,111,India,8743351.0
14,,112,Indonesia,2259891.0
14,,116,Japan,2703.0
14,,122,Malaysia,36314234.0
14,,132,Singapore,333781.0
14,,136,Thailand,113634.0
14,,141,Viet Nam,461670.0
14,,143,"Taiwan,China",416811.0
14,,148,Turkmenistan,557354.0
14,,303,United Kingdom,2195.0
14,,344,Russia,3064852.0
14,,502,United States,6783942.0
15,,110,"Hong Kong,China",1861151.0
15,,111,India,187916696.0
15,,112,Indonesia,2467781108.0
15,,116,Japan,4206509.0
15,,122,Malaysia,1175896411.0
15,,132,Singapore,2551321.0
15,,133,Republic of Korea,3088661.0
15,,136,Thailand,23034897.0
15,,141,Viet Nam,7900122.0
15,,142,China,1028583.0
15,,143,"Taiwan,China",3802618.0
15,,145,Kazakhstan,60116100.0
15,,249,Tunisia,397586.0
15,,303,United Kingdom,4324285.0
15,,304,Germany,15141423.0
15,,344,Russia,225115651.0
15,,502,United States,30807308.0
15,,601,Australia,56193629.0
16,,111,India,371673.0
16,,112,Indonesia,187637.0
16,,116,Japan,11930514.0
16,,122,Malaysia,4112302.0
16,,132,Singapore,1181038.0
16,,133,Republic of Korea,21895197.0
16,,136,Thailand,29596713.0
16,,141,Viet Nam,2443602.0
16,,142,China,4170004.0
16,,143,"Taiwan,China",6979992.0
16,,230,Mauritania,753508.0
16,,344,Russia,3319710.0
16,,351,Croatia,27964.0
16,,502,United States,3047096.0
17,,110,"Hong Kong,China",4042643.0
17,,111,India,6841150.0
17,,112,Indonesia,1788236.0
17,,113,Iran,17710.0
17,,116,Japan,18998140.0
17,,122,Malaysia,18861237.0
17,,126,Oman,9144.0
17,,132,Singapore,2368203.0
17,,133,Republic of Korea,88596677.0
17,,136,Thailand,56719198.0
17,,141,Viet Nam,7972551.0
17,,142,China,465902.0
17,,143,"Taiwan,China",10174521.0
17,,145,Kazakhstan,170240.0
17,,231,Mauritius,3350165.0
17,,303,United Kingdom,865845.0
17,,304,Germany,10896172.0
17,,344,Russia,2497584.0
17,,502,United States,38610950.0
17,,601,Australia,10206267.0
18,,111,India,391405.0
18,,112,Indonesia,45641848.0
18,,113,Iran,97666.0
18,,116,Japan,6230861.0
18,,122,Malaysia,64498904.0
18,,126,Oman,22860.0
18,,132,Singapore,25450867.0
18,,133,Republic of Korea,5317032.0
18,,136,Thailand,535862.0
18,,141,Viet Nam,701945.0
18,,143,"Taiwan,China",1055349.0
18,,145,Kazakhstan,163212.0
18,,223,Cote d'lvoire,9112577.0
18,,303,United Kingdom,5391468.0
18,,304,Germany,32238688.0
18,,344,Russia,36797661.0
18,,502,United States,31863804.0
18,,601,Australia,4829796.0
19,,110,"Hong Kong,China",42635096.0
19,,111,India,146952.0
19,,112,Indonesia,244404842.0
19,,113,Iran,117622.0
19,,116,Japan,55731378.0
19,,120,Lebanon,23461.0
19,,122,Malaysia,107875355.0
19,,132,Singapore,98608115.0
19,,133,Republic of Korea,139158432.0
19,,136,Thailand,34321742.0
19,,141,Viet Nam,21449178.0
19,,142,China,2484121.0
19,,143,"Taiwan,China",65441983.0
19,,145,Kazakhstan,85764.0
19,,303,United Kingdom,15178052.0
19,,304,Germany,290001141.0
19,,344,Russia,2948538.0
19,,351,Croatia,838378.0
19,,358,Serbia,79927.0
19,,502,United States,60258768.0
19,,601,Australia,232273026.0
20,,110,"Hong Kong,China",3411624.0
20,,111,India,6025936.0
